t_s,kind,id,pos_deg,vel_deg_s,tau_nm,kp,kd,temp_c
15.9246,state,3,40.2655,-0.839,0.0733,,,37.0
15.9250,state,4,55.9322,-3.078,0.5568,,,36.0
15.9341,cmd,3,40.4852,,,29.30,1.49,
15.9342,cmd,4,57.1847,,,29.30,1.49,
15.9346,state,3,40.2655,2.518,0.0733,,,37.0
15.9348,state,4,55.9322,4.757,0.6154,,,36.0
15.9441,cmd,3,40.4852,,,29.30,1.49,
15.9441,cmd,4,57.1847,,,29.30,1.49,
15.9446,state,3,40.2655,-4.757,0.0733,,,37.0
15.9450,state,4,55.9322,-1.399,0.6154,,,36.0
15.9541,cmd,3,40.4852,,,29.30,1.49,
15.9541,cmd,4,57.1847,,,29.30,1.49,
15.9547,state,3,40.2435,-0.280,0.0733,,,37.0
15.9548,state,4,55.9322,-4.197,0.6154,,,36.0
15.9641,cmd,3,40.4852,,,29.30,1.49,
15.9641,cmd,4,57.1847,,,29.30,1.49,
15.9646,state,3,40.2655,-0.839,0.1026,,,37.0
15.9650,state,4,55.9322,-1.959,0.6154,,,36.0
15.9741,cmd,3,40.4852,,,29.30,1.49,
15.9742,cmd,4,57.1847,,,29.30,1.49,
15.9746,state,3,40.2655,-6.436,0.0440,,,37.0
15.9750,state,4,55.9322,-2.518,0.5568,,,36.0
15.9841,cmd,3,40.4852,,,29.30,1.49,
15.9841,cmd,4,57.1847,,,29.30,1.49,
15.9846,state,3,40.2655,1.399,0.0733,,,37.0
15.9851,state,4,55.9322,-0.280,0.5568,,,36.0
15.9941,cmd,3,40.4852,,,29.30,1.49,
15.9941,cmd,4,57.1847,,,29.30,1.49,
15.9946,state,3,40.2435,-3.078,0.0440,,,37.0
15.9950,state,4,55.9322,-0.280,0.5568,,,36.0
16.0042,cmd,3,40.4852,,,29.30,1.49,
16.0043,cmd,4,57.1847,,,29.30,1.49,
16.0048,state,3,40.2655,-7.555,0.0733,,,37.0
16.0052,state,4,55.9103,-0.839,0.5568,,,36.0
16.0141,cmd,3,40.4852,,,29.30,1.49,
16.0141,cmd,4,57.1847,,,29.30,1.49,
16.0147,state,3,40.2655,-4.757,0.0733,,,37.0
16.0148,state,4,55.9322,0.280,0.5568,,,36.0
16.0240,cmd,3,40.4852,,,29.30,1.49,
16.0241,cmd,4,57.1847,,,29.30,1.49,
16.0246,state,3,40.2435,-3.638,0.0733,,,37.0
16.0247,state,4,55.9322,-1.399,0.5568,,,36.0
16.0342,cmd,3,40.4852,,,29.30,1.49,
16.0342,cmd,4,57.1847,,,29.30,1.49,
16.0347,state,3,40.2655,3.078,0.0733,,,37.0
16.0350,state,4,55.9322,0.280,0.5568,,,36.0
16.0442,cmd,3,40.4852,,,29.30,1.49,
16.0442,cmd,4,57.1847,,,29.30,1.49,
16.0447,state,3,40.2655,-5.876,0.0733,,,37.0
16.0449,state,4,55.9322,0.839,0.5568,,,36.0
16.0541,cmd,3,40.4852,,,29.30,1.49,
16.0541,cmd,4,57.1847,,,29.30,1.49,
16.0547,state,3,40.2655,-6.436,0.1026,,,37.0
16.0548,state,4,55.9322,-1.959,0.6154,,,36.0
16.0641,cmd,3,40.4852,,,29.30,1.49,
16.0641,cmd,4,57.1847,,,29.30,1.49,
16.0647,state,3,40.2435,-5.876,0.0733,,,37.0
16.0648,state,4,55.9322,0.280,0.5568,,,36.0
16.0741,cmd,3,40.4852,,,29.30,1.49,
16.0741,cmd,4,57.1847,,,29.30,1.49,
16.0746,state,3,40.2655,1.399,0.0440,,,37.0
16.0748,state,4,55.9103,-1.399,0.5568,,,36.0
16.0840,cmd,3,40.4852,,,29.30,1.49,
16.0840,cmd,4,57.1847,,,29.30,1.49,
16.0847,state,3,40.2655,-0.839,0.1026,,,37.0
16.0848,state,4,55.9322,-1.399,0.6154,,,36.0
16.0941,cmd,3,40.4852,,,29.30,1.49,
16.0941,cmd,4,57.1847,,,29.30,1.49,
16.0946,state,3,40.2655,4.757,0.0733,,,37.0
16.0947,state,4,55.9322,3.638,0.5568,,,36.0
16.1040,cmd,3,40.4852,,,29.30,1.49,
16.1041,cmd,4,57.1847,,,29.30,1.49,
16.1047,state,3,40.2655,-1.959,0.1026,,,37.0
16.1048,state,4,55.9322,-0.280,0.5568,,,36.0
16.1141,cmd,3,40.4852,,,29.30,1.49,
16.1141,cmd,4,57.1847,,,29.30,1.49,
16.1147,state,3,40.2655,8.675,0.0440,,,37.0
16.1148,state,4,55.9322,-4.757,0.6154,,,36.0
16.1240,cmd,3,40.4852,,,29.30,1.49,
16.1241,cmd,4,57.1847,,,29.30,1.49,
16.1247,state,3,40.2655,0.280,0.1026,,,37.0
16.1248,state,4,55.9322,1.959,0.6154,,,36.0
16.1341,cmd,3,40.4852,,,29.30,1.49,
16.1341,cmd,4,57.1847,,,29.30,1.49,
16.1347,state,3,40.2655,-3.078,0.1026,,,37.0
16.1347,state,4,55.9322,1.959,0.6154,,,36.0
16.1441,cmd,3,40.4852,,,29.30,1.49,
16.1441,cmd,4,57.1847,,,29.30,1.49,
16.1447,state,3,40.2655,1.959,0.0733,,,37.0
16.1448,state,4,55.9322,3.078,0.5568,,,36.0
16.1541,cmd,3,40.4852,,,29.30,1.49,
16.1541,cmd,4,57.1847,,,29.30,1.49,
16.1547,state,3,40.2435,-8.115,0.0440,,,37.0
16.1548,state,4,55.9322,1.399,0.5568,,,36.0
16.1641,cmd,3,40.4852,,,29.30,1.49,
16.1641,cmd,4,57.1847,,,29.30,1.49,
16.1647,state,3,40.2655,-5.876,0.0733,,,37.0
16.1648,state,4,55.9322,4.757,0.5568,,,36.0
16.1741,cmd,3,40.4852,,,29.30,1.49,
16.1741,cmd,4,57.1847,,,29.30,1.49,
16.1747,state,3,40.2655,-0.280,0.1026,,,37.0
16.1748,state,4,55.9322,-1.399,0.6154,,,36.0
16.1841,cmd,3,40.4852,,,29.30,1.49,
16.1841,cmd,4,57.1847,,,29.30,1.49,
16.1847,state,3,40.2655,5.317,0.0733,,,37.0
16.1847,state,4,55.9322,-2.518,0.5568,,,36.0
16.1941,cmd,3,40.4852,,,29.30,1.49,
16.1941,cmd,4,57.1847,,,29.30,1.49,
16.1947,state,3,40.2655,-0.280,0.0440,,,37.0
16.1948,state,4,55.9322,-3.078,0.5568,,,36.0
16.2041,cmd,3,40.4852,,,29.30,1.49,
16.2041,cmd,4,57.1847,,,29.30,1.49,
16.2046,state,3,40.2655,-4.757,0.0733,,,37.0
16.2047,state,4,55.9322,-0.280,0.6154,,,36.0
16.2141,cmd,3,40.4852,,,29.30,1.49,
16.2141,cmd,4,57.1847,,,29.30,1.49,
16.2147,state,3,40.2655,-5.876,0.0733,,,37.0
16.2148,state,4,55.9322,0.280,0.5568,,,36.0
16.2241,cmd,3,40.4852,,,29.30,1.49,
16.2241,cmd,4,57.1847,,,29.30,1.49,
16.2247,state,3,40.2655,-0.839,0.0733,,,37.0
16.2248,state,4,55.9322,-0.839,0.5568,,,36.0
16.2341,cmd,3,40.4852,,,29.30,1.49,
16.2341,cmd,4,57.1847,,,29.30,1.49,
16.2347,state,3,40.2655,-0.839,0.0733,,,37.0
16.2348,state,4,55.9322,-0.839,0.5568,,,36.0
16.2441,cmd,3,40.4852,,,29.30,1.49,
16.2441,cmd,4,57.1847,,,29.30,1.49,
16.2447,state,3,40.2435,-2.518,0.0733,,,37.0
16.2448,state,4,55.9322,4.757,0.6154,,,36.0
16.2541,cmd,3,40.4852,,,29.30,1.49,
16.2541,cmd,4,57.1847,,,29.30,1.49,
16.2547,state,3,40.2655,-0.280,0.0733,,,37.0
16.2548,state,4,55.9322,1.959,0.5568,,,36.0
16.2640,cmd,3,40.4852,,,29.30,1.49,
16.2641,cmd,4,57.1847,,,29.30,1.49,
16.2647,state,3,40.2655,0.280,0.0440,,,37.0
16.2648,state,4,55.9322,5.876,0.5568,,,36.0
16.2741,cmd,3,40.4852,,,29.30,1.49,
16.2741,cmd,4,57.1847,,,29.30,1.49,
16.2747,state,3,40.2435,-3.078,0.0440,,,37.0
16.2748,state,4,55.9322,-1.399,0.6154,,,36.0
16.2841,cmd,3,40.4852,,,29.30,1.49,
16.2841,cmd,4,57.1847,,,29.30,1.49,
16.2847,state,3,40.2655,3.078,0.0733,,,37.0
16.2848,state,4,55.9322,0.839,0.5568,,,36.0
16.2941,cmd,3,40.4852,,,29.30,1.49,
16.2941,cmd,4,57.1847,,,29.30,1.49,
16.2947,state,3,40.2655,0.839,0.0733,,,37.0
16.2948,state,4,55.9322,1.959,0.6154,,,36.0
16.3041,cmd,3,40.4852,,,29.30,1.49,
16.3041,cmd,4,57.1847,,,29.30,1.49,
16.3047,state,3,40.2655,0.280,0.0733,,,37.0
16.3048,state,4,55.9322,3.638,0.6154,,,36.0
16.3141,cmd,3,40.4852,,,29.30,1.49,
16.3141,cmd,4,57.1847,,,29.30,1.49,
16.3147,state,3,40.2435,0.280,0.0733,,,37.0
16.3148,state,4,55.9322,-0.839,0.5568,,,36.0
16.3241,cmd,3,40.4852,,,29.30,1.49,
16.3241,cmd,4,57.1847,,,29.30,1.49,
16.3246,state,3,40.2655,1.959,0.1026,,,37.0
16.3248,state,4,55.9103,-1.399,0.5568,,,36.0
16.3341,cmd,3,40.4852,,,29.30,1.49,
16.3341,cmd,4,57.1847,,,29.30,1.49,
16.3347,state,3,40.2655,-2.518,0.0733,,,37.0
16.3348,state,4,55.9322,2.518,0.5568,,,36.0
16.3441,cmd,3,40.4852,,,29.30,1.49,
16.3441,cmd,4,57.1847,,,29.30,1.49,
16.3447,state,3,40.2655,-1.399,0.0733,,,37.0
16.3448,state,4,55.9322,-0.280,0.6154,,,36.0
16.3541,cmd,3,40.4852,,,29.30,1.49,
16.3541,cmd,4,57.1847,,,29.30,1.49,
16.3547,state,3,40.2655,-1.399,0.0733,,,37.0
16.3548,state,4,55.9322,1.959,0.6154,,,36.0
16.3642,cmd,3,40.4852,,,29.30,1.49,
16.3642,cmd,4,57.1847,,,29.30,1.49,
16.3647,state,3,40.2655,0.839,0.1026,,,37.0
16.3649,state,4,55.9322,1.959,0.5568,,,36.0
16.3742,cmd,3,40.4852,,,29.30,1.49,
16.3742,cmd,4,57.1847,,,29.30,1.49,
16.3748,state,3,40.2655,5.876,0.0733,,,37.0
16.3749,state,4,55.9322,0.280,0.6154,,,36.0
16.3841,cmd,3,40.4852,,,29.30,1.49,
16.3841,cmd,4,57.1847,,,29.30,1.49,
16.3847,state,3,40.2435,1.399,0.0733,,,37.0
16.3848,state,4,55.9322,3.078,0.6154,,,36.0
16.3941,cmd,3,40.4852,,,29.30,1.49,
16.3941,cmd,4,57.1847,,,29.30,1.49,
16.3947,state,3,40.2435,-5.876,0.1026,,,37.0
16.3948,state,4,55.9322,0.280,0.5568,,,36.0
16.4042,cmd,3,40.4852,,,29.30,1.49,
16.4042,cmd,4,57.1847,,,29.30,1.49,
16.4048,state,3,40.2435,-7.555,0.0440,,,37.0
16.4049,state,4,55.9322,0.839,0.5568,,,36.0
16.4141,cmd,3,40.4852,,,29.30,1.49,
16.4141,cmd,4,57.1847,,,29.30,1.49,
16.4147,state,3,40.2435,-1.399,0.0440,,,37.0
16.4149,state,4,55.9322,-3.078,0.6154,,,36.0
16.4241,cmd,3,40.4852,,,29.30,1.49,
16.4241,cmd,4,57.1847,,,29.30,1.49,
16.4247,state,3,40.2655,-3.078,0.0733,,,37.0
16.4249,state,4,55.9322,3.638,0.5568,,,36.0
16.4342,cmd,3,40.4852,,,29.30,1.49,
16.4342,cmd,4,57.1847,,,29.30,1.49,
16.4348,state,3,40.2435,-2.518,0.1026,,,37.0
16.4349,state,4,55.9322,-4.197,0.6154,,,36.0
16.4442,cmd,3,40.4852,,,29.30,1.49,
16.4442,cmd,4,57.1847,,,29.30,1.49,
16.4447,state,3,40.2655,-3.078,0.0440,,,37.0
16.4451,state,4,55.9322,1.399,0.5568,,,36.0
16.4541,cmd,3,40.4852,,,29.30,1.49,
16.4542,cmd,4,57.1847,,,29.30,1.49,
16.4547,state,3,40.2655,-0.839,0.0440,,,37.0
16.4551,state,4,55.9322,2.518,0.5568,,,36.0
16.4642,cmd,3,40.4852,,,29.30,1.49,
16.4642,cmd,4,57.1847,,,29.30,1.49,
16.4648,state,3,40.2655,1.959,0.0733,,,37.0
16.4649,state,4,55.9322,-0.839,0.5568,,,36.0
16.4741,cmd,3,40.4852,,,29.30,1.49,
16.4742,cmd,4,57.1847,,,29.30,1.49,
16.4748,state,3,40.2655,0.839,0.0733,,,37.0
16.4748,state,4,55.9322,1.399,0.5568,,,36.0
16.4841,cmd,3,40.4852,,,29.30,1.49,
16.4841,cmd,4,57.1847,,,29.30,1.49,
16.4848,state,3,40.2655,-0.839,0.1026,,,37.0
16.4849,state,4,55.9322,1.399,0.6154,,,36.0
16.4941,cmd,3,40.4852,,,29.30,1.49,
16.4942,cmd,4,57.1847,,,29.30,1.49,
16.4948,state,3,40.2655,-0.839,0.0733,,,37.0
16.4949,state,4,55.9103,-0.839,0.5568,,,36.0
16.5042,cmd,3,40.4852,,,29.30,1.49,
16.5042,cmd,4,57.1847,,,29.30,1.49,
16.5048,state,3,40.2655,1.399,0.0733,,,37.0
16.5049,state,4,55.9103,-3.078,0.5568,,,36.0
16.5141,cmd,3,40.4852,,,29.30,1.49,
16.5141,cmd,4,57.1847,,,29.30,1.49,
16.5147,state,3,40.2655,3.078,0.0147,,,37.0
16.5148,state,4,55.9103,-1.959,0.5568,,,36.0
16.5241,cmd,3,40.4852,,,29.30,1.49,
16.5242,cmd,4,57.1847,,,29.30,1.49,
16.5247,state,3,40.2655,3.638,0.0440,,,37.0
16.5251,state,4,55.9103,-1.399,0.5568,,,36.0
16.5342,cmd,3,40.4852,,,29.30,1.49,
16.5342,cmd,4,57.1847,,,29.30,1.49,
16.5347,state,3,40.2655,1.959,0.0733,,,37.0
16.5352,state,4,55.9322,-3.078,0.6154,,,36.0
16.5442,cmd,3,40.4852,,,29.30,1.49,
16.5442,cmd,4,57.1847,,,29.30,1.49,
16.5448,state,3,40.2435,-11.473,0.0733,,,37.0
16.5449,state,4,55.9103,-4.197,0.5568,,,36.0
16.5542,cmd,3,40.4852,,,29.30,1.49,
16.5542,cmd,4,57.1847,,,29.30,1.49,
16.5548,state,3,40.2435,-1.399,0.0733,,,37.0
16.5549,state,4,55.9322,-1.959,0.6154,,,36.0
16.5641,cmd,3,40.4852,,,29.30,1.49,
16.5641,cmd,4,57.1847,,,29.30,1.49,
16.5648,state,3,40.2655,1.959,0.0440,,,37.0
16.5649,state,4,55.9322,1.959,0.6154,,,36.0
16.5741,cmd,3,40.4852,,,29.30,1.49,
16.5742,cmd,4,57.1847,,,29.30,1.49,
16.5747,state,3,40.2655,5.317,0.0440,,,37.0
16.5751,state,4,55.9322,-1.959,0.5568,,,36.0
16.5842,cmd,3,40.4852,,,29.30,1.49,
16.5842,cmd,4,57.1847,,,29.30,1.49,
16.5847,state,3,40.2435,1.399,0.0440,,,37.0
16.5851,state,4,55.9322,0.280,0.5568,,,36.0
16.5941,cmd,3,40.4852,,,29.30,1.49,
16.5941,cmd,4,57.1847,,,29.30,1.49,
16.5946,state,3,40.2435,-3.638,0.0733,,,37.0
16.5950,state,4,55.9322,-1.399,0.5568,,,36.0
16.6041,cmd,3,40.4852,,,29.30,1.49,
16.6042,cmd,4,57.1847,,,29.30,1.49,
16.6047,state,3,40.2655,-4.757,0.0440,,,37.0
16.6049,state,4,55.9103,-3.638,0.6154,,,36.0
16.6142,cmd,3,40.4852,,,29.30,1.49,
16.6142,cmd,4,57.1847,,,29.30,1.49,
16.6146,state,3,40.2655,4.197,0.0733,,,37.0
16.6151,state,4,55.9322,1.399,0.5568,,,36.0
16.6241,cmd,3,40.4852,,,29.30,1.49,
16.6241,cmd,4,57.1847,,,29.30,1.49,
16.6247,state,3,40.2655,-1.959,0.0440,,,37.0
16.6250,state,4,55.9322,1.959,0.5568,,,36.0
16.6341,cmd,3,40.4852,,,29.30,1.49,
16.6342,cmd,4,57.1847,,,29.30,1.49,
16.6346,state,3,40.2655,-0.839,0.0733,,,37.0
16.6350,state,4,55.9322,-0.839,0.5568,,,36.0
16.6442,cmd,3,40.4852,,,29.30,1.49,
16.6442,cmd,4,57.1847,,,29.30,1.49,
16.6448,state,3,40.2655,-3.638,0.0733,,,37.0
16.6449,state,4,55.9322,3.638,0.5568,,,36.0
16.6541,cmd,3,40.4852,,,29.30,1.49,
16.6542,cmd,4,57.1847,,,29.30,1.49,
16.6547,state,3,40.2655,1.959,0.0733,,,37.0
16.6552,state,4,55.9322,0.280,0.5568,,,36.0
16.6641,cmd,3,40.4852,,,29.30,1.49,
16.6641,cmd,4,57.1847,,,29.30,1.49,
16.6646,state,3,40.2655,-0.839,0.0733,,,37.0
16.6650,state,4,55.9322,-1.959,0.6154,,,36.0
16.6742,cmd,3,40.4852,,,29.30,1.49,
16.6742,cmd,4,57.1847,,,29.30,1.49,
16.6748,state,3,40.2655,-5.317,0.0733,,,37.0
16.6749,state,4,55.9322,-4.197,0.6154,,,36.0
16.6841,cmd,3,40.4852,,,29.30,1.49,
16.6842,cmd,4,57.1847,,,29.30,1.49,
16.6847,state,3,40.2655,3.078,0.0733,,,37.0
16.6848,state,4,55.9322,-1.399,0.5568,,,36.0
16.6941,cmd,3,40.4852,,,29.30,1.49,
16.6942,cmd,4,57.1847,,,29.30,1.49,
16.6948,state,3,40.2655,1.959,0.0733,,,37.0
16.6948,state,4,55.9322,1.959,0.5568,,,36.0
16.7042,cmd,3,40.4852,,,29.30,1.49,
16.7042,cmd,4,57.1847,,,29.30,1.49,
16.7047,state,3,40.2655,-0.839,0.0733,,,37.0
16.7050,state,4,55.9322,0.280,0.5568,,,36.0
16.7141,cmd,3,40.4852,,,29.30,1.49,
16.7142,cmd,4,57.1847,,,29.30,1.49,
16.7148,state,3,40.2655,1.959,0.0440,,,37.0
16.7148,state,4,55.9322,-0.839,0.5568,,,36.0
16.7241,cmd,3,40.4852,,,29.30,1.49,
16.7241,cmd,4,57.1847,,,29.30,1.49,
16.7247,state,3,40.2655,1.399,0.1026,,,37.0
16.7248,state,4,55.9103,-0.839,0.5568,,,36.0
16.7342,cmd,3,40.4852,,,29.30,1.49,
16.7343,cmd,4,57.1847,,,29.30,1.49,
16.7348,state,3,40.2435,-3.078,0.1319,,,37.0
16.7349,state,4,55.9322,1.399,0.5568,,,36.0
16.7441,cmd,3,40.4852,,,29.30,1.49,
16.7442,cmd,4,57.1847,,,29.30,1.49,
16.7448,state,3,40.2655,5.317,0.0440,,,37.0
16.7448,state,4,55.9322,2.518,0.6154,,,36.0
16.7542,cmd,3,40.4852,,,29.30,1.49,
16.7542,cmd,4,57.1847,,,29.30,1.49,
16.7547,state,3,40.2435,-8.675,0.1026,,,37.0
16.7552,state,4,55.9322,3.078,0.6154,,,36.0
16.7642,cmd,3,40.4852,,,29.30,1.49,
16.7642,cmd,4,57.1847,,,29.30,1.49,
16.7647,state,3,40.2655,4.757,0.0733,,,37.0
16.7651,state,4,55.9322,1.959,0.5568,,,36.0
16.7742,cmd,3,40.4852,,,29.30,1.49,
16.7742,cmd,4,57.1847,,,29.30,1.49,
16.7748,state,3,40.2655,1.399,0.0733,,,37.0
16.7748,state,4,55.9322,3.078,0.5568,,,36.0
16.7842,cmd,3,40.4852,,,29.30,1.49,
16.7842,cmd,4,57.1847,,,29.30,1.49,
16.7847,state,3,40.2655,-2.518,0.0733,,,37.0
16.7852,state,4,55.9322,-0.839,0.5568,,,36.0
16.7942,cmd,3,40.4852,,,29.30,1.49,
16.7942,cmd,4,57.1847,,,29.30,1.49,
16.7947,state,3,40.2435,3.638,0.0733,,,37.0
16.7951,state,4,55.9322,1.959,0.6154,,,36.0
16.8042,cmd,3,40.4852,,,29.30,1.49,
16.8042,cmd,4,57.1847,,,29.30,1.49,
16.8048,state,3,40.2655,1.399,0.0733,,,37.0
16.8048,state,4,55.9322,-3.078,0.5568,,,36.0
16.8141,cmd,3,40.4852,,,29.30,1.49,
16.8142,cmd,4,57.1847,,,29.30,1.49,
16.8148,state,3,40.2655,-0.839,0.0733,,,37.0
16.8148,state,4,55.9322,-0.839,0.5568,,,36.0
16.8242,cmd,3,40.4852,,,29.30,1.49,
16.8242,cmd,4,57.1847,,,29.30,1.49,
16.8247,state,3,40.2655,-4.197,0.0733,,,37.0
16.8252,state,4,55.9322,1.959,0.5568,,,36.0
16.8342,cmd,3,40.4852,,,29.30,1.49,
16.8343,cmd,4,57.1847,,,29.30,1.49,
16.8348,state,3,40.2655,-0.839,0.0440,,,37.0
16.8351,state,4,55.9322,-1.959,0.6154,,,36.0
16.8442,cmd,3,40.4852,,,29.30,1.49,
16.8442,cmd,4,57.1847,,,29.30,1.49,
16.8447,state,3,40.2435,-1.959,0.0733,,,37.0
16.8451,state,4,55.9322,-4.197,0.5568,,,36.0
16.8542,cmd,3,40.4852,,,29.30,1.49,
16.8542,cmd,4,57.1847,,,29.30,1.49,
16.8548,state,3,40.2655,4.197,0.0733,,,37.0
16.8549,state,4,55.9322,-1.399,0.5568,,,36.0
16.8642,cmd,3,40.4852,,,29.30,1.49,
16.8642,cmd,4,57.1847,,,29.30,1.49,
16.8648,state,3,40.2435,-0.839,0.0440,,,37.0
16.8649,state,4,55.9322,-4.197,0.5568,,,36.0
16.8742,cmd,3,40.4852,,,29.30,1.49,
16.8742,cmd,4,57.1847,,,29.30,1.49,
16.8748,state,3,40.2435,-8.675,0.1026,,,37.0
16.8749,state,4,55.9322,-0.839,0.5568,,,36.0
16.8843,cmd,3,40.4852,,,29.30,1.49,
16.8843,cmd,4,57.1847,,,29.30,1.49,
16.8849,state,3,40.2655,-6.996,0.0733,,,37.0
16.8850,state,4,55.9322,-3.638,0.5568,,,36.0
16.8942,cmd,3,40.4852,,,29.30,1.49,
16.8943,cmd,4,57.1847,,,29.30,1.49,
16.8947,state,3,40.2655,-3.078,0.0733,,,37.0
16.8950,state,4,55.9322,-1.399,0.6154,,,36.0
16.9042,cmd,3,40.4852,,,29.30,1.49,
16.9042,cmd,4,57.1847,,,29.30,1.49,
16.9047,state,3,40.2655,1.959,0.0733,,,37.0
16.9051,state,4,55.9322,-3.638,0.5568,,,36.0
16.9143,cmd,3,40.4852,,,29.30,1.49,
16.9143,cmd,4,57.1847,,,29.30,1.49,
16.9148,state,3,40.2655,5.317,0.1026,,,37.0
16.9150,state,4,55.9322,1.399,0.6154,,,36.0
16.9242,cmd,3,40.4852,,,29.30,1.49,
16.9242,cmd,4,57.1847,,,29.30,1.49,
16.9248,state,3,40.2655,-3.078,0.1026,,,37.0
16.9249,state,4,55.9322,3.078,0.6154,,,36.0
16.9342,cmd,3,40.4852,,,29.30,1.49,
16.9343,cmd,4,57.1847,,,29.30,1.49,
16.9348,state,3,40.2655,-4.197,0.0733,,,37.0
16.9352,state,4,55.9322,-3.638,0.5568,,,36.0
16.9443,cmd,3,40.4852,,,29.30,1.49,
16.9443,cmd,4,57.1847,,,29.30,1.49,
16.9449,state,3,40.2655,-8.115,0.0733,,,37.0
16.9449,state,4,55.9103,-3.078,0.5568,,,36.0
16.9542,cmd,3,40.4852,,,29.30,1.49,
16.9542,cmd,4,57.1847,,,29.30,1.49,
16.9548,state,3,40.2435,-3.638,0.0733,,,37.0
16.9549,state,4,55.9322,4.197,0.5568,,,36.0
16.9642,cmd,3,40.4852,,,29.30,1.49,
16.9642,cmd,4,57.1847,,,29.30,1.49,
16.9647,state,3,40.2655,-4.757,0.0733,,,37.0
16.9651,state,4,55.9322,2.518,0.5568,,,36.0
16.9742,cmd,3,40.4852,,,29.30,1.49,
16.9742,cmd,4,57.1847,,,29.30,1.49,
16.9747,state,3,40.2435,-0.839,0.0733,,,37.0
16.9751,state,4,55.9322,0.280,0.5568,,,36.0
16.9842,cmd,3,40.4852,,,29.30,1.49,
16.9842,cmd,4,57.1847,,,29.30,1.49,
16.9847,state,3,40.2655,-1.959,0.0440,,,37.0
16.9849,state,4,55.9322,0.280,0.6154,,,36.0
16.9942,cmd,3,40.4852,,,29.30,1.49,
16.9942,cmd,4,57.1847,,,29.30,1.49,
16.9947,state,3,40.2655,-1.399,0.0733,,,37.0
16.9949,state,4,55.9322,3.078,0.6154,,,36.0
17.0043,cmd,3,40.4852,,,29.30,1.49,
17.0043,cmd,4,57.1847,,,29.30,1.49,
17.0049,state,3,40.2655,-0.839,0.0733,,,37.0
17.0050,state,4,55.9322,1.959,0.5568,,,36.0
17.0142,cmd,3,40.4852,,,29.30,1.49,
17.0142,cmd,4,57.1847,,,29.30,1.49,
17.0147,state,3,40.2655,-0.839,0.0440,,,37.0
17.0149,state,4,55.9322,1.959,0.6154,,,36.0
17.0242,cmd,3,40.4852,,,29.30,1.49,
17.0243,cmd,4,57.1847,,,29.30,1.49,
17.0248,state,3,40.2655,-2.518,0.0733,,,37.0
17.0254,state,4,55.9322,-3.638,0.5568,,,36.0
17.0342,cmd,3,40.4852,,,29.30,1.49,
17.0343,cmd,4,57.1847,,,29.30,1.49,
17.0348,state,3,40.2655,-2.518,0.0733,,,37.0
17.0349,state,4,55.9322,3.078,0.5568,,,36.0
17.0442,cmd,3,40.4852,,,29.30,1.49,
17.0442,cmd,4,57.1847,,,29.30,1.49,
17.0447,state,3,40.2655,-3.078,0.1026,,,37.0
17.0450,state,4,55.9322,-0.280,0.5568,,,36.0
17.0542,cmd,3,40.4852,,,29.30,1.49,
17.0543,cmd,4,57.1847,,,29.30,1.49,
17.0549,state,3,40.2435,4.197,0.1319,,,37.0
17.0549,state,4,55.9322,-2.518,0.5568,,,36.0
17.0644,cmd,3,40.4852,,,29.30,1.49,
17.0644,cmd,4,57.1847,,,29.30,1.49,
17.0650,state,3,40.2435,-5.876,0.0440,,,37.0
17.0651,state,4,55.9322,-4.197,0.5568,,,36.0
17.0743,cmd,3,40.4852,,,29.30,1.49,
17.0743,cmd,4,57.1847,,,29.30,1.49,
17.0748,state,3,40.2655,-3.078,0.0733,,,37.0
17.0749,state,4,55.9322,2.518,0.5568,,,36.0
17.0842,cmd,3,40.4852,,,29.30,1.49,
17.0842,cmd,4,57.1847,,,29.30,1.49,
17.0849,state,3,40.2655,1.959,0.1026,,,37.0
17.0849,state,4,55.9322,-5.317,0.5568,,,36.0
17.0943,cmd,3,40.4852,,,29.30,1.49,
17.0944,cmd,4,57.1847,,,29.30,1.49,
17.0950,state,3,40.2435,-0.280,0.0440,,,37.0
17.0951,state,4,55.9322,3.638,0.5568,,,36.0
17.1042,cmd,3,40.4852,,,29.30,1.49,
17.1042,cmd,4,57.1847,,,29.30,1.49,
17.1048,state,3,40.2655,-1.399,0.1026,,,37.0
17.1049,state,4,55.9322,2.518,0.5568,,,36.0
17.1142,cmd,3,40.4852,,,29.30,1.49,
17.1143,cmd,4,57.1847,,,29.30,1.49,
17.1148,state,3,40.2655,1.399,0.0733,,,37.0
17.1149,state,4,55.9322,-1.399,0.6154,,,36.0
17.1243,cmd,3,40.4852,,,29.30,1.49,
17.1243,cmd,4,57.1847,,,29.30,1.49,
17.1249,state,3,40.2655,3.638,0.0440,,,37.0
17.1250,state,4,55.9322,4.757,0.5568,,,36.0
17.1342,cmd,3,40.4852,,,29.30,1.49,
17.1342,cmd,4,57.1847,,,29.30,1.49,
17.1349,state,3,40.2655,-8.115,0.0147,,,37.0
17.1349,state,4,55.9322,-4.757,0.6154,,,36.0
17.1442,cmd,3,40.4852,,,29.30,1.49,
17.1442,cmd,4,57.1847,,,29.30,1.49,
17.1449,state,3,40.2435,-6.996,0.0733,,,37.0
17.1449,state,4,55.9322,-2.518,0.5568,,,36.0
17.1543,cmd,3,40.4852,,,29.30,1.49,
17.1543,cmd,4,57.1847,,,29.30,1.49,
17.1548,state,3,40.2435,-5.317,0.1026,,,37.0
