t_s,kind,id,pos_deg,vel_deg_s,tau_nm,kp,kd,temp_c
68.1510,state,3,14.9526,2.518,0.3956,,,37.0
68.1511,state,4,33.1243,3.078,0.3810,,,35.0
68.1605,cmd,3,15.7436,,,29.30,1.49,
68.1605,cmd,4,34.1131,,,29.30,1.49,
68.1611,state,3,14.9306,-5.876,0.3370,,,37.0
68.1612,state,4,33.1243,-3.638,0.4396,,,35.0
68.1704,cmd,3,15.7436,,,29.30,1.49,
68.1705,cmd,4,34.1131,,,29.30,1.49,
68.1710,state,3,14.9306,-8.675,0.3956,,,37.0
68.1711,state,4,33.1243,2.518,0.4396,,,35.0
68.1804,cmd,3,15.7436,,,29.30,1.49,
68.1805,cmd,4,34.1131,,,29.30,1.49,
68.1810,state,3,14.9526,2.518,0.4249,,,37.0
68.1811,state,4,33.1243,0.280,0.4396,,,35.0
68.1903,cmd,3,15.7436,,,29.30,1.49,
68.1904,cmd,4,34.1131,,,29.30,1.49,
68.1910,state,3,14.9306,-7.555,0.3956,,,37.0
68.1911,state,4,33.1243,-1.399,0.4982,,,35.0
68.2004,cmd,3,15.7436,,,29.30,1.49,
68.2005,cmd,4,34.1131,,,29.30,1.49,
68.2010,state,3,14.9306,-0.839,0.3956,,,37.0
68.2012,state,4,33.1243,-0.280,0.4396,,,35.0
68.2105,cmd,3,15.7436,,,29.30,1.49,
68.2105,cmd,4,34.1131,,,29.30,1.49,
68.2111,state,3,14.9306,0.280,0.3370,,,37.0
68.2111,state,4,33.1243,0.839,0.4396,,,35.0
68.2204,cmd,3,15.7436,,,29.30,1.49,
68.2204,cmd,4,34.1131,,,29.30,1.49,
68.2210,state,3,14.9306,-3.078,0.3663,,,37.0
68.2211,state,4,33.1243,-3.078,0.4396,,,35.0
68.2304,cmd,3,15.7436,,,29.30,1.49,
68.2304,cmd,4,34.1131,,,29.30,1.49,
68.2310,state,3,14.9306,-2.518,0.3956,,,37.0
68.2311,state,4,33.1243,0.839,0.4396,,,35.0
68.2404,cmd,3,15.7436,,,29.30,1.49,
68.2404,cmd,4,34.1131,,,29.30,1.49,
68.2409,state,3,14.9306,0.280,0.3663,,,37.0
68.2411,state,4,33.1243,4.197,0.3810,,,35.0
68.2504,cmd,3,15.7436,,,29.30,1.49,
68.2504,cmd,4,34.1131,,,29.30,1.49,
68.2510,state,3,14.9306,2.518,0.3663,,,37.0
68.2511,state,4,33.1243,-5.876,0.4396,,,35.0
68.2604,cmd,3,15.7436,,,29.30,1.49,
68.2604,cmd,4,34.1131,,,29.30,1.49,
68.2609,state,3,14.9306,0.839,0.3663,,,37.0
68.2611,state,4,33.1243,-3.078,0.4982,,,35.0
68.2705,cmd,3,15.7436,,,29.30,1.49,
68.2705,cmd,4,34.1131,,,29.30,1.49,
68.2711,state,3,14.9306,0.839,0.3370,,,37.0
68.2711,state,4,33.1243,-3.638,0.4396,,,35.0
68.2804,cmd,3,15.7436,,,29.30,1.49,
68.2804,cmd,4,34.1131,,,29.30,1.49,
68.2809,state,3,14.9306,3.078,0.3956,,,37.0
68.2811,state,4,33.1243,0.839,0.4396,,,35.0
68.2905,cmd,3,15.7436,,,29.30,1.49,
68.2905,cmd,4,34.1131,,,29.30,1.49,
68.2909,state,3,14.9306,3.078,0.3956,,,37.0
68.2915,state,4,33.1243,2.518,0.3810,,,35.0
68.3005,cmd,3,15.7436,,,29.30,1.49,
68.3005,cmd,4,34.1131,,,29.30,1.49,
68.3010,state,3,14.9306,0.280,0.4249,,,37.0
68.3015,state,4,33.1243,2.518,0.3810,,,35.0
68.3104,cmd,3,15.7436,,,29.30,1.49,
68.3104,cmd,4,34.1131,,,29.30,1.49,
68.3110,state,3,14.9306,-0.280,0.3370,,,37.0
68.3111,state,4,33.1243,-2.518,0.4396,,,35.0
68.3204,cmd,3,15.7436,,,29.30,1.49,
68.3205,cmd,4,34.1131,,,29.30,1.49,
68.3210,state,3,14.9306,1.959,0.3370,,,37.0
68.3211,state,4,33.1243,-4.197,0.4396,,,35.0
68.3306,cmd,3,15.7436,,,29.30,1.49,
68.3306,cmd,4,34.1131,,,29.30,1.49,
68.3312,state,3,14.9306,1.959,0.3663,,,37.0
68.3313,state,4,33.1243,0.280,0.3810,,,35.0
68.3405,cmd,3,15.7436,,,29.30,1.49,
68.3406,cmd,4,34.1131,,,29.30,1.49,
68.3411,state,3,14.9306,-0.839,0.3663,,,37.0
68.3412,state,4,33.1243,0.280,0.4396,,,35.0
68.3504,cmd,3,15.7436,,,29.30,1.49,
68.3505,cmd,4,34.1131,,,29.30,1.49,
68.3511,state,3,14.9306,6.996,0.3663,,,37.0
68.3511,state,4,33.1243,1.959,0.4396,,,35.0
68.3605,cmd,3,15.7436,,,29.30,1.49,
68.3605,cmd,4,34.1131,,,29.30,1.49,
68.3611,state,3,14.9306,5.317,0.3663,,,37.0
68.3612,state,4,33.1243,-4.197,0.4396,,,35.0
68.3704,cmd,3,15.7436,,,29.30,1.49,
68.3705,cmd,4,34.1131,,,29.30,1.49,
68.3710,state,3,14.9306,-4.197,0.3956,,,37.0
68.3711,state,4,33.1243,3.638,0.3810,,,35.0
68.3804,cmd,3,15.7436,,,29.30,1.49,
68.3805,cmd,4,34.1131,,,29.30,1.49,
68.3810,state,3,14.9306,-8.115,0.3370,,,37.0
68.3811,state,4,33.1243,1.959,0.4396,,,35.0
68.3905,cmd,3,15.7436,,,29.30,1.49,
68.3905,cmd,4,34.1131,,,29.30,1.49,
68.3909,state,3,14.9306,-4.197,0.3370,,,37.0
68.3914,state,4,33.1243,-3.638,0.3810,,,35.0
68.4005,cmd,3,15.7436,,,29.30,1.49,
68.4005,cmd,4,34.1131,,,29.30,1.49,
68.4011,state,3,14.9306,-1.399,0.3663,,,37.0
68.4012,state,4,33.1243,-3.078,0.3810,,,35.0
68.4104,cmd,3,15.7436,,,29.30,1.49,
68.4105,cmd,4,34.1131,,,29.30,1.49,
68.4111,state,3,14.9306,1.399,0.3956,,,37.0
68.4112,state,4,33.1243,1.959,0.4396,,,35.0
68.4205,cmd,3,15.7436,,,29.30,1.49,
68.4205,cmd,4,34.1131,,,29.30,1.49,
68.4210,state,3,14.9306,-4.197,0.3956,,,37.0
68.4215,state,4,33.1243,1.399,0.3810,,,35.0
68.4305,cmd,3,15.7436,,,29.30,1.49,
68.4305,cmd,4,34.1131,,,29.30,1.49,
68.4311,state,3,14.9306,-1.959,0.3663,,,37.0
68.4312,state,4,33.1243,5.876,0.4396,,,35.0
68.4404,cmd,3,15.7436,,,29.30,1.49,
68.4405,cmd,4,34.1131,,,29.30,1.49,
68.4410,state,3,14.9306,4.197,0.3663,,,37.0
68.4411,state,4,33.1243,1.959,0.4396,,,35.0
68.4504,cmd,3,15.7436,,,29.30,1.49,
68.4504,cmd,4,34.1131,,,29.30,1.49,
68.4510,state,3,14.9306,-1.959,0.3956,,,37.0
68.4511,state,4,33.1243,-3.078,0.4396,,,35.0
68.4605,cmd,3,15.7436,,,29.30,1.49,
68.4605,cmd,4,34.1131,,,29.30,1.49,
68.4610,state,3,14.9306,5.876,0.3663,,,37.0
68.4612,state,4,33.1243,-4.197,0.4396,,,35.0
68.4704,cmd,3,15.7436,,,29.30,1.49,
68.4704,cmd,4,34.1131,,,29.30,1.49,
68.4710,state,3,14.9306,-2.518,0.3663,,,37.0
68.4711,state,4,33.1243,1.959,0.4396,,,35.0
68.4805,cmd,3,15.7436,,,29.30,1.49,
68.4805,cmd,4,34.1131,,,29.30,1.49,
68.4811,state,3,14.9526,4.757,0.3663,,,37.0
68.4811,state,4,33.1243,-2.518,0.3810,,,35.0
68.4904,cmd,3,15.7436,,,29.30,1.49,
68.4905,cmd,4,34.1131,,,29.30,1.49,
68.4911,state,3,14.9306,0.280,0.3663,,,37.0
68.4911,state,4,33.1243,-0.839,0.4396,,,35.0
68.5005,cmd,3,15.7436,,,29.30,1.49,
68.5005,cmd,4,34.1131,,,29.30,1.49,
68.5010,state,3,14.9306,-4.197,0.3077,,,37.0
68.5016,state,4,33.1243,0.839,0.4396,,,35.0
68.5105,cmd,3,15.7436,,,29.30,1.49,
68.5105,cmd,4,34.1131,,,29.30,1.49,
68.5111,state,3,14.9306,-4.197,0.3370,,,37.0
68.5112,state,4,33.1243,3.078,0.4396,,,35.0
68.5205,cmd,3,15.7436,,,29.30,1.49,
68.5206,cmd,4,34.1131,,,29.30,1.49,
68.5210,state,3,14.9526,6.436,0.3663,,,37.0
68.5212,state,4,33.1243,1.399,0.4396,,,35.0
68.5304,cmd,3,15.7436,,,29.30,1.49,
68.5304,cmd,4,34.1131,,,29.30,1.49,
68.5311,state,3,14.9306,-3.078,0.3956,,,37.0
68.5311,state,4,33.1243,-4.197,0.4396,,,35.0
68.5404,cmd,3,15.7436,,,29.30,1.49,
68.5405,cmd,4,34.1131,,,29.30,1.49,
68.5411,state,3,14.9306,-0.839,0.3956,,,37.0
68.5412,state,4,33.1243,3.638,0.4396,,,35.0
68.5506,cmd,3,15.7436,,,29.30,1.49,
68.5506,cmd,4,34.1131,,,29.30,1.49,
68.5512,state,3,14.9306,-1.399,0.3663,,,37.0
68.5512,state,4,33.1243,-0.839,0.4396,,,35.0
68.5605,cmd,3,15.7436,,,29.30,1.49,
68.5605,cmd,4,34.1131,,,29.30,1.49,
68.5611,state,3,14.9306,-4.197,0.3077,,,37.0
68.5612,state,4,33.1243,0.839,0.3810,,,35.0
68.5705,cmd,3,15.7436,,,29.30,1.49,
68.5705,cmd,4,34.1131,,,29.30,1.49,
68.5711,state,3,14.9306,2.518,0.3663,,,37.0
68.5712,state,4,33.1243,0.280,0.4982,,,35.0
68.5805,cmd,3,15.7436,,,29.30,1.49,
68.5805,cmd,4,34.1131,,,29.30,1.49,
68.5811,state,3,14.9306,3.638,0.3370,,,37.0
68.5812,state,4,33.1243,-4.197,0.4396,,,35.0
68.5904,cmd,3,15.7436,,,29.30,1.49,
68.5904,cmd,4,34.1131,,,29.30,1.49,
68.5910,state,3,14.9306,-6.996,0.3370,,,37.0
68.5911,state,4,33.1243,-5.317,0.3810,,,35.0
68.6005,cmd,3,15.7436,,,29.30,1.49,
68.6005,cmd,4,34.1131,,,29.30,1.49,
68.6011,state,3,14.9306,1.399,0.3663,,,37.0
68.6012,state,4,33.1243,1.399,0.3810,,,35.0
68.6105,cmd,3,15.7436,,,29.30,1.49,
68.6105,cmd,4,34.1131,,,29.30,1.49,
68.6111,state,3,14.9306,-3.078,0.3956,,,37.0
68.6112,state,4,33.1243,0.839,0.4396,,,35.0
68.6205,cmd,3,15.7436,,,29.30,1.49,
68.6205,cmd,4,34.1131,,,29.30,1.49,
68.6212,state,3,14.9306,1.399,0.3663,,,37.0
68.6212,state,4,33.1243,-4.757,0.4982,,,35.0
68.6304,cmd,3,15.7436,,,29.30,1.49,
68.6304,cmd,4,34.1131,,,29.30,1.49,
68.6310,state,3,14.9306,-0.839,0.4249,,,37.0
68.6311,state,4,33.1243,-8.115,0.4396,,,35.0
68.6405,cmd,3,15.7436,,,29.30,1.49,
68.6405,cmd,4,34.1131,,,29.30,1.49,
68.6411,state,3,14.9306,-6.436,0.3663,,,37.0
68.6412,state,4,33.1243,-3.638,0.4396,,,35.0
68.6504,cmd,3,15.7436,,,29.30,1.49,
68.6504,cmd,4,34.1131,,,29.30,1.49,
68.6510,state,3,14.9306,4.757,0.3663,,,37.0
68.6511,state,4,33.1243,5.317,0.4396,,,35.0
68.6605,cmd,3,15.7436,,,29.30,1.49,
68.6606,cmd,4,34.1131,,,29.30,1.49,
68.6610,state,3,14.9306,-5.876,0.3663,,,37.0
68.6613,state,4,33.1243,5.317,0.3810,,,35.0
68.6705,cmd,3,15.7436,,,29.30,1.49,
68.6705,cmd,4,34.1131,,,29.30,1.49,
68.6711,state,3,14.9306,3.638,0.3663,,,37.0
68.6712,state,4,33.1243,-0.280,0.4396,,,35.0
68.6805,cmd,3,15.7436,,,29.30,1.49,
68.6805,cmd,4,34.1131,,,29.30,1.49,
68.6811,state,3,14.9306,5.317,0.3956,,,37.0
68.6812,state,4,33.1243,-4.197,0.4396,,,35.0
68.6904,cmd,3,15.7436,,,29.30,1.49,
68.6905,cmd,4,34.1131,,,29.30,1.49,
68.6910,state,3,14.9306,-5.876,0.3370,,,37.0
68.6911,state,4,33.1243,-0.280,0.4396,,,35.0
68.7005,cmd,3,15.7436,,,29.30,1.49,
68.7006,cmd,4,34.1131,,,29.30,1.49,
68.7010,state,3,14.9306,0.280,0.3956,,,37.0
68.7012,state,4,33.1243,-4.197,0.4396,,,35.0
68.7104,cmd,3,15.7436,,,29.30,1.49,
68.7105,cmd,4,34.1131,,,29.30,1.49,
68.7111,state,3,14.9306,-5.317,0.3663,,,37.0
68.7112,state,4,33.1243,-0.280,0.4396,,,35.0
68.7205,cmd,3,15.7436,,,29.30,1.49,
68.7205,cmd,4,34.1131,,,29.30,1.49,
68.7211,state,3,14.9306,3.638,0.3956,,,37.0
68.7212,state,4,33.1243,-3.638,0.4396,,,35.0
68.7304,cmd,3,15.7436,,,29.30,1.49,
68.7304,cmd,4,34.1131,,,29.30,1.49,
68.7311,state,3,14.9306,-8.115,0.3663,,,37.0
68.7311,state,4,33.1243,0.839,0.4396,,,35.0
68.7406,cmd,3,15.7436,,,29.30,1.49,
68.7406,cmd,4,34.1131,,,29.30,1.49,
68.7412,state,3,14.9306,5.876,0.3370,,,37.0
68.7412,state,4,33.1243,-4.197,0.4396,,,35.0
68.7504,cmd,3,15.7436,,,29.30,1.49,
68.7504,cmd,4,34.1131,,,29.30,1.49,
68.7511,state,3,14.9306,3.078,0.3663,,,37.0
68.7512,state,4,33.1243,4.757,0.4396,,,35.0
68.7604,cmd,3,15.7436,,,29.30,1.49,
68.7605,cmd,4,34.1131,,,29.30,1.49,
68.7610,state,3,14.9306,-1.959,0.3663,,,37.0
68.7611,state,4,33.1243,-1.399,0.4396,,,35.0
68.7705,cmd,3,15.7436,,,29.30,1.49,
68.7705,cmd,4,34.1131,,,29.30,1.49,
68.7711,state,3,14.9306,-1.399,0.3663,,,37.0
68.7712,state,4,33.1243,3.078,0.4396,,,35.0
68.7807,cmd,3,15.7436,,,29.30,1.49,
68.7807,cmd,4,34.1131,,,29.30,1.49,
68.7812,state,3,14.9306,0.839,0.3663,,,37.0
68.7817,state,4,33.1243,-0.280,0.4396,,,35.0
68.7905,cmd,3,15.7436,,,29.30,1.49,
68.7905,cmd,4,34.1131,,,29.30,1.49,
68.7911,state,3,14.9306,1.399,0.3956,,,37.0
68.7912,state,4,33.1243,-2.518,0.4396,,,35.0
68.8005,cmd,3,15.7436,,,29.30,1.49,
68.8006,cmd,4,34.1131,,,29.30,1.49,
68.8010,state,3,14.9306,2.518,0.3663,,,37.0
68.8013,state,4,33.1243,-1.959,0.4396,,,35.0
68.8105,cmd,3,15.7436,,,29.30,1.49,
68.8105,cmd,4,34.1131,,,29.30,1.49,
68.8111,state,3,14.9306,0.280,0.3370,,,37.0
68.8115,state,4,33.1243,-5.317,0.4396,,,35.0
68.8205,cmd,3,15.7436,,,29.30,1.49,
68.8205,cmd,4,34.1131,,,29.30,1.49,
68.8211,state,3,14.9306,0.280,0.3956,,,37.0
68.8212,state,4,33.1243,-3.638,0.3810,,,35.0
68.8306,cmd,3,15.7436,,,29.30,1.49,
68.8306,cmd,4,34.1131,,,29.30,1.49,
68.8312,state,3,14.9306,3.078,0.3956,,,37.0
68.8313,state,4,33.1243,-3.078,0.4396,,,35.0
68.8405,cmd,3,15.7436,,,29.30,1.49,
68.8406,cmd,4,34.1131,,,29.30,1.49,
68.8410,state,3,14.9306,-0.280,0.4249,,,37.0
68.8413,state,4,33.1243,1.399,0.4396,,,35.0
68.8505,cmd,3,15.7436,,,29.30,1.49,
68.8505,cmd,4,34.1131,,,29.30,1.49,
68.8511,state,3,14.9306,4.197,0.3956,,,37.0
68.8512,state,4,33.1243,0.839,0.4396,,,35.0
68.8606,cmd,3,15.7436,,,29.30,1.49,
68.8606,cmd,4,34.1131,,,29.30,1.49,
68.8610,state,3,14.9306,0.839,0.3663,,,37.0
68.8613,state,4,33.1243,-0.839,0.4396,,,35.0
68.8705,cmd,3,15.7436,,,29.30,1.49,
68.8705,cmd,4,34.1131,,,29.30,1.49,
68.8712,state,3,14.9306,3.078,0.3663,,,37.0
68.8712,state,4,33.1243,0.280,0.4396,,,35.0
68.8805,cmd,3,15.7436,,,29.30,1.49,
68.8805,cmd,4,34.1131,,,29.30,1.49,
68.8811,state,3,14.9306,-1.399,0.3663,,,37.0
68.8811,state,4,33.1243,-5.317,0.4982,,,35.0
68.8905,cmd,3,15.7436,,,29.30,1.49,
68.8906,cmd,4,34.1131,,,29.30,1.49,
68.8910,state,3,14.9306,1.399,0.3956,,,37.0
68.8912,state,4,33.1243,-3.078,0.4396,,,35.0
68.9005,cmd,3,15.7436,,,29.30,1.49,
68.9006,cmd,4,34.1131,,,29.30,1.49,
68.9010,state,3,14.9306,3.078,0.3956,,,37.0
68.9017,state,4,33.1243,-5.317,0.4396,,,35.0
68.9105,cmd,3,15.7436,,,29.30,1.49,
68.9105,cmd,4,34.1131,,,29.30,1.49,
68.9110,state,3,14.9306,2.518,0.4249,,,37.0
68.9113,state,4,33.1243,-3.078,0.4396,,,35.0
68.9205,cmd,3,15.7436,,,29.30,1.49,
68.9206,cmd,4,34.1131,,,29.30,1.49,
68.9211,state,3,14.9306,0.839,0.3663,,,37.0
68.9212,state,4,33.1243,1.399,0.4396,,,35.0
68.9305,cmd,3,15.7436,,,29.30,1.49,
68.9306,cmd,4,34.1131,,,29.30,1.49,
68.9310,state,3,14.9306,4.757,0.3370,,,37.0
68.9313,state,4,33.1243,-0.280,0.4396,,,35.0
68.9405,cmd,3,15.7436,,,29.30,1.49,
68.9406,cmd,4,34.1131,,,29.30,1.49,
68.9410,state,3,14.9526,1.399,0.3663,,,37.0
68.9413,state,4,33.1243,3.078,0.4396,,,35.0
68.9505,cmd,3,15.7436,,,29.30,1.49,
68.9505,cmd,4,34.1131,,,29.30,1.49,
68.9511,state,3,14.9306,-0.280,0.3956,,,37.0
68.9512,state,4,33.1243,0.280,0.4396,,,35.0
68.9605,cmd,3,15.7436,,,29.30,1.49,
68.9606,cmd,4,34.1131,,,29.30,1.49,
68.9611,state,3,14.9306,0.839,0.3663,,,37.0
68.9612,state,4,33.1243,-1.399,0.4396,,,35.0
68.9705,cmd,3,15.7436,,,29.30,1.49,
68.9705,cmd,4,34.1131,,,29.30,1.49,
68.9711,state,3,14.9306,4.757,0.3663,,,37.0
68.9712,state,4,33.1243,0.839,0.3810,,,35.0
68.9805,cmd,3,15.7436,,,29.30,1.49,
68.9806,cmd,4,34.1131,,,29.30,1.49,
68.9811,state,3,14.9306,-6.436,0.3663,,,37.0
68.9812,state,4,33.1243,0.839,0.4396,,,35.0
68.9905,cmd,3,15.7436,,,29.30,1.49,
68.9906,cmd,4,34.1131,,,29.30,1.49,
68.9911,state,3,14.9306,-4.757,0.3663,,,37.0
68.9912,state,4,33.1243,-0.280,0.3810,,,35.0
69.0006,cmd,3,15.7436,,,29.30,1.49,
69.0006,cmd,4,34.1131,,,29.30,1.49,
69.0012,state,3,14.9306,-5.317,0.3370,,,37.0
69.0013,state,4,33.1243,3.078,0.3810,,,35.0
69.0105,cmd,3,15.7436,,,29.30,1.49,
69.0106,cmd,4,34.1131,,,29.30,1.49,
69.0110,state,3,14.9306,-1.959,0.3663,,,37.0
69.0113,state,4,33.1243,-0.280,0.3810,,,35.0
69.0206,cmd,3,15.7436,,,29.30,1.49,
69.0206,cmd,4,34.1131,,,29.30,1.49,
69.0211,state,3,14.9306,1.959,0.3956,,,37.0
69.0213,state,4,33.1243,4.197,0.4396,,,35.0
69.0305,cmd,3,15.7436,,,29.30,1.49,
69.0305,cmd,4,34.1131,,,29.30,1.49,
69.0312,state,3,14.9306,-5.876,0.3956,,,37.0
69.0312,state,4,33.1243,3.078,0.4982,,,35.0
69.0405,cmd,3,15.7436,,,29.30,1.49,
69.0406,cmd,4,34.1131,,,29.30,1.49,
69.0412,state,3,14.9306,-1.959,0.3663,,,37.0
69.0412,state,4,33.1243,4.757,0.4396,,,35.0
69.0505,cmd,3,15.7436,,,29.30,1.49,
69.0506,cmd,4,34.1131,,,29.30,1.49,
69.0510,state,3,14.9306,-1.959,0.3956,,,37.0
69.0513,state,4,33.1243,2.518,0.4396,,,35.0
69.0605,cmd,3,15.7436,,,29.30,1.49,
69.0605,cmd,4,34.1131,,,29.30,1.49,
69.0611,state,3,14.9306,-2.518,0.3370,,,37.0
69.0612,state,4,33.1243,2.518,0.4396,,,35.0
69.0705,cmd,3,15.7436,,,29.30,1.49,
69.0706,cmd,4,34.1131,,,29.30,1.49,
69.0711,state,3,14.9306,2.518,0.3956,,,37.0
69.0712,state,4,33.1243,0.839,0.4396,,,35.0
69.0806,cmd,3,15.7436,,,29.30,1.49,
69.0807,cmd,4,34.1131,,,29.30,1.49,
69.0812,state,3,14.9306,-1.959,0.3663,,,37.0
69.0814,state,4,33.1023,-5.317,0.3810,,,35.0
69.0905,cmd,3,15.7436,,,29.30,1.49,
69.0905,cmd,4,34.1131,,,29.30,1.49,
69.0911,state,3,14.9306,0.839,0.3663,,,37.0
69.0912,state,4,33.1243,-0.280,0.4396,,,35.0
69.1005,cmd,3,15.7436,,,29.30,1.49,
69.1006,cmd,4,34.1131,,,29.30,1.49,
69.1011,state,3,14.9306,2.518,0.3370,,,37.0
69.1012,state,4,33.1243,0.839,0.4396,,,35.0
69.1106,cmd,3,15.7436,,,29.30,1.49,
69.1106,cmd,4,34.1131,,,29.30,1.49,
69.1112,state,3,14.9306,4.757,0.3663,,,37.0
69.1113,state,4,33.1243,-1.959,0.4396,,,35.0
69.1206,cmd,3,15.7436,,,29.30,1.49,
69.1206,cmd,4,34.1131,,,29.30,1.49,
69.1212,state,3,14.9306,-3.078,0.3956,,,37.0
69.1213,state,4,33.1243,-0.839,0.4396,,,35.0
69.1305,cmd,3,15.7436,,,29.30,1.49,
69.1306,cmd,4,34.1131,,,29.30,1.49,
69.1311,state,3,14.9306,4.757,0.3370,,,37.0
69.1312,state,4,33.1243,0.280,0.4396,,,35.0
69.1406,cmd,3,15.7436,,,29.30,1.49,
69.1406,cmd,4,34.1131,,,29.30,1.49,
69.1412,state,3,14.9306,0.280,0.3663,,,37.0
69.1413,state,4,33.1243,-0.839,0.3810,,,35.0
69.1505,cmd,3,15.7436,,,29.30,1.49,
69.1506,cmd,4,34.1131,,,29.30,1.49,
69.1511,state,3,14.9306,-0.280,0.3663,,,37.0
69.1513,state,4,33.1243,1.399,0.4396,,,35.0
69.1606,cmd,3,15.7436,,,29.30,1.49,
69.1606,cmd,4,34.1131,,,29.30,1.49,
69.1612,state,3,14.9306,-3.078,0.3663,,,37.0
69.1613,state,4,33.1243,2.518,0.4396,,,35.0
69.1706,cmd,3,15.7436,,,29.30,1.49,
69.1706,cmd,4,34.1131,,,29.30,1.49,
69.1712,state,3,14.9306,-3.078,0.3370,,,37.0
69.1713,state,4,33.1243,1.399,0.4396,,,35.0
69.1806,cmd,3,15.7436,,,29.30,1.49,
69.1806,cmd,4,34.1131,,,29.30,1.49,
69.1811,state,3,14.9306,0.280,0.3956,,,37.0
69.1814,state,4,33.1243,4.757,0.4396,,,35.0
69.1906,cmd,3,15.7436,,,29.30,1.49,
69.1906,cmd,4,34.1131,,,29.30,1.49,
69.1911,state,3,14.9306,0.280,0.3663,,,37.0
69.1913,state,4,33.1243,-1.959,0.4396,,,35.0
69.2006,cmd,3,15.7436,,,29.30,1.49,
69.2007,cmd,4,34.1131,,,29.30,1.49,
69.2013,state,3,14.9306,2.518,0.3956,,,37.0
69.2013,state,4,33.1243,-4.757,0.4396,,,35.0
69.2106,cmd,3,15.7436,,,29.30,1.49,
69.2106,cmd,4,34.1131,,,29.30,1.49,
69.2112,state,3,14.9306,-7.555,0.3956,,,37.0
69.2114,state,4,33.1243,0.839,0.4396,,,35.0
69.2206,cmd,3,15.7436,,,29.30,1.49,
69.2206,cmd,4,34.1131,,,29.30,1.49,
69.2212,state,3,14.9306,-1.959,0.3956,,,37.0
69.2213,state,4,33.1243,1.399,0.3810,,,35.0
69.2306,cmd,3,15.7436,,,29.30,1.49,
69.2306,cmd,4,34.1131,,,29.30,1.49,
69.2311,state,3,14.9306,0.280,0.4249,,,37.0
69.2313,state,4,33.1243,-2.518,0.4396,,,35.0
69.2406,cmd,3,15.7436,,,29.30,1.49,
69.2407,cmd,4,34.1131,,,29.30,1.49,
69.2412,state,3,14.9306,0.280,0.3956,,,37.0
69.2414,state,4,33.1243,-6.996,0.4396,,,35.0
69.2506,cmd,3,15.7436,,,29.30,1.49,
69.2506,cmd,4,34.1131,,,29.30,1.49,
69.2512,state,3,14.9306,5.317,0.3956,,,37.0
69.2513,state,4,33.1243,-2.518,0.4396,,,35.0
69.2607,cmd,3,15.7436,,,29.30,1.49,
69.2607,cmd,4,34.1131,,,29.30,1.49,
69.2613,state,3,14.9087,0.280,0.3663,,,37.0
69.2614,state,4,33.1243,-1.399,0.4982,,,35.0
69.2706,cmd,3,15.7436,,,29.30,1.49,
69.2706,cmd,4,34.1131,,,29.30,1.49,
69.2711,state,3,14.9306,8.675,0.3956,,,37.0
69.2713,state,4,33.1243,-3.078,0.3810,,,35.0
69.2806,cmd,3,15.7436,,,29.30,1.49,
69.2806,cmd,4,34.1131,,,29.30,1.49,
69.2812,state,3,14.9306,7.555,0.3370,,,37.0
69.2813,state,4,33.1243,-2.518,0.4396,,,35.0
69.2906,cmd,3,15.7436,,,29.30,1.49,
69.2906,cmd,4,34.1131,,,29.30,1.49,
69.2912,state,3,14.9306,-1.399,0.3663,,,37.0
69.2913,state,4,33.1243,-3.638,0.4396,,,35.0
69.3006,cmd,3,15.7436,,,29.30,1.49,
69.3007,cmd,4,34.1131,,,29.30,1.49,
69.3012,state,3,14.9087,0.280,0.3956,,,37.0
69.3013,state,4,33.1243,0.280,0.4396,,,35.0
69.3106,cmd,3,15.7436,,,29.30,1.49,
69.3106,cmd,4,34.1131,,,29.30,1.49,
69.3112,state,3,14.9306,0.839,0.3956,,,37.0
69.3113,state,4,33.1243,-3.078,0.3810,,,35.0
69.3206,cmd,3,15.7436,,,29.30,1.49,
69.3206,cmd,4,34.1131,,,29.30,1.49,
69.3212,state,3,14.9087,-7.555,0.3663,,,37.0
69.3213,state,4,33.1243,-1.959,0.4396,,,35.0
69.3307,cmd,3,15.7436,,,29.30,1.49,
69.3307,cmd,4,34.1131,,,29.30,1.49,
69.3313,state,3,14.9087,-6.996,0.3663,,,37.0
69.3314,state,4,33.1243,-3.078,0.4396,,,35.0
69.3406,cmd,3,15.7436,,,29.30,1.49,
69.3406,cmd,4,34.1131,,,29.30,1.49,
69.3412,state,3,14.9306,0.839,0.3663,,,37.0
69.3413,state,4,33.1243,-0.839,0.4396,,,35.0
69.3505,cmd,3,15.7436,,,29.30,1.49,
69.3505,cmd,4,34.1131,,,29.30,1.49,
69.3511,state,3,14.9087,-3.078,0.3370,,,37.0
69.3513,state,4,33.1243,3.078,0.4396,,,35.0
69.3607,cmd,3,15.7436,,,29.30,1.49,
69.3607,cmd,4,34.1131,,,29.30,1.49,
69.3613,state,3,14.9306,-3.078,0.3956,,,37.0
69.3614,state,4,33.1243,2.518,0.4982,,,35.0
69.3706,cmd,3,15.7436,,,29.30,1.49,
69.3706,cmd,4,34.1131,,,29.30,1.49,
69.3712,state,3,14.9306,4.197,0.3663,,,37.0
69.3713,state,4,33.1243,1.399,0.4396,,,35.0
69.3806,cmd,3,15.7436,,,29.30,1.49,
69.3806,cmd,4,34.1131,,,29.30,1.49,
69.3812,state,3,14.9306,6.436,0.3663,,,37.0
69.3813,state,4,33.1243,-0.839,0.4396,,,35.0
