t_s,kind,id,pos_deg,vel_deg_s,tau_nm,kp,kd,temp_c
137.9778,cmd,4,47.9121,,,29.30,1.49,
137.9784,state,3,31.9597,-3.078,-0.0440,,,30.0
137.9784,state,4,47.5605,-1.399,0.0879,,,29.0
137.9879,cmd,3,31.9597,,,29.30,1.49,
137.9879,cmd,4,47.9121,,,29.30,1.49,
137.9883,state,3,31.9597,1.399,-0.0440,,,30.0
137.9886,state,4,47.5605,0.839,0.0879,,,29.0
137.9979,cmd,3,31.9597,,,29.30,1.49,
137.9979,cmd,4,47.9121,,,29.30,1.49,
137.9984,state,3,31.9597,-3.638,-0.0440,,,30.0
137.9986,state,4,47.5605,5.317,0.1465,,,29.0
138.0076,cmd,3,31.9597,,,29.30,1.49,
138.0077,cmd,4,47.9121,,,29.30,1.49,
138.0082,state,3,31.9597,-4.757,-0.0147,,,30.0
138.0083,state,4,47.5605,1.399,0.1465,,,29.0
138.0178,cmd,3,31.9597,,,29.30,1.49,
138.0179,cmd,4,47.9121,,,29.30,1.49,
138.0183,state,3,31.9597,3.078,-0.0147,,,30.0
138.0189,state,4,47.5605,-1.959,0.0879,,,29.0
138.0277,cmd,3,31.9597,,,29.30,1.49,
138.0278,cmd,4,47.9121,,,29.30,1.49,
138.0283,state,3,31.9597,0.280,-0.0440,,,30.0
138.0289,state,4,47.5605,-5.317,0.0879,,,29.0
138.0377,cmd,3,31.9597,,,29.30,1.49,
138.0377,cmd,4,47.9121,,,29.30,1.49,
138.0383,state,3,31.9597,0.839,-0.0147,,,30.0
138.0384,state,4,47.5605,-0.280,0.0879,,,29.0
138.0478,cmd,3,31.9597,,,29.30,1.49,
138.0479,cmd,4,47.9121,,,29.30,1.49,
138.0483,state,3,31.9597,3.638,0.0147,,,30.0
138.0486,state,4,47.5605,3.078,0.1465,,,29.0
138.0577,cmd,3,31.9597,,,29.30,1.49,
138.0577,cmd,4,47.9121,,,29.30,1.49,
138.0583,state,3,31.9597,1.399,-0.1026,,,30.0
138.0584,state,4,47.5825,0.839,0.0879,,,29.0
138.0677,cmd,3,31.9597,,,29.30,1.49,
138.0677,cmd,4,47.9121,,,29.30,1.49,
138.0683,state,3,31.9597,9.234,-0.1026,,,30.0
138.0684,state,4,47.5605,-0.280,0.0879,,,29.0
138.0777,cmd,3,31.9597,,,29.30,1.49,
138.0778,cmd,4,47.9121,,,29.30,1.49,
138.0783,state,3,31.9597,0.280,-0.0440,,,30.0
138.0784,state,4,47.5825,0.839,0.1465,,,29.0
138.0880,cmd,3,31.9597,,,29.30,1.49,
138.0880,cmd,4,47.9121,,,29.30,1.49,
138.0885,state,3,31.9597,-1.399,-0.0440,,,30.0
138.0893,state,4,47.5605,2.518,0.1465,,,29.0
138.0978,cmd,3,31.9597,,,29.30,1.49,
138.0978,cmd,4,47.9121,,,29.30,1.49,
138.0983,state,3,31.9597,4.197,-0.0440,,,30.0
138.0989,state,4,47.5605,-4.197,0.0879,,,29.0
138.1078,cmd,3,31.9597,,,29.30,1.49,
138.1078,cmd,4,47.9121,,,29.30,1.49,
138.1083,state,3,31.9597,-6.436,-0.0440,,,30.0
138.1089,state,4,47.5605,-1.399,0.1465,,,29.0
138.1176,cmd,3,31.9597,,,29.30,1.49,
138.1176,cmd,4,47.9121,,,29.30,1.49,
138.1181,state,3,31.9597,-1.959,-0.0147,,,30.0
138.1186,state,4,47.5605,0.839,0.1465,,,29.0
138.1278,cmd,3,31.9597,,,29.30,1.49,
138.1279,cmd,4,47.9121,,,29.30,1.49,
138.1283,state,3,31.9597,-0.280,-0.0440,,,30.0
138.1286,state,4,47.5605,1.959,0.1465,,,29.0
138.1378,cmd,3,31.9597,,,29.30,1.49,
138.1378,cmd,4,47.9121,,,29.30,1.49,
138.1384,state,3,31.9597,0.280,-0.0147,,,30.0
138.1385,state,4,47.5605,1.399,0.1465,,,29.0
138.1477,cmd,3,31.9597,,,29.30,1.49,
138.1477,cmd,4,47.9121,,,29.30,1.49,
138.1482,state,3,31.9597,0.839,-0.0440,,,30.0
138.1483,state,4,47.5605,-1.959,0.0879,,,29.0
138.1578,cmd,3,31.9597,,,29.30,1.49,
138.1578,cmd,4,47.9121,,,29.30,1.49,
138.1583,state,3,31.9597,-8.115,-0.0440,,,30.0
138.1584,state,4,47.5605,0.839,0.0879,,,29.0
138.1677,cmd,3,31.9597,,,29.30,1.49,
138.1678,cmd,4,47.9121,,,29.30,1.49,
138.1682,state,3,31.9377,-10.354,-0.0733,,,30.0
138.1684,state,4,47.5605,-0.280,0.0879,,,29.0
138.1777,cmd,3,31.9597,,,29.30,1.49,
138.1777,cmd,4,47.9121,,,29.30,1.49,
138.1783,state,3,31.9597,-7.555,-0.0440,,,30.0
138.1783,state,4,47.5605,-0.839,0.1465,,,29.0
138.1879,cmd,3,31.9597,,,29.30,1.49,
138.1879,cmd,4,47.9121,,,29.30,1.49,
138.1884,state,3,31.9597,-1.959,-0.0147,,,30.0
138.1885,state,4,47.5605,-3.638,0.1465,,,29.0
138.1979,cmd,3,31.9597,,,29.30,1.49,
138.1979,cmd,4,47.9121,,,29.30,1.49,
138.1985,state,3,31.9597,0.280,-0.0733,,,30.0
138.1986,state,4,47.5605,-0.839,0.1465,,,29.0
138.2077,cmd,3,31.9597,,,29.30,1.49,
138.2077,cmd,4,47.9121,,,29.30,1.49,
138.2083,state,3,31.9597,5.876,-0.0440,,,30.0
138.2084,state,4,47.5605,-0.839,0.0879,,,29.0
138.2179,cmd,3,31.9597,,,29.30,1.49,
138.2179,cmd,4,47.9121,,,29.30,1.49,
138.2184,state,3,31.9597,0.839,-0.0440,,,30.0
138.2186,state,4,47.5605,-4.197,0.0879,,,29.0
138.2278,cmd,3,31.9597,,,29.30,1.49,
138.2278,cmd,4,47.9121,,,29.30,1.49,
138.2284,state,3,31.9597,-1.399,-0.0440,,,30.0
138.2285,state,4,47.5605,-1.959,0.1465,,,29.0
138.2378,cmd,3,31.9597,,,29.30,1.49,
138.2379,cmd,4,47.9121,,,29.30,1.49,
138.2383,state,3,31.9597,0.839,-0.1026,,,30.0
138.2385,state,4,47.5605,-1.959,0.1465,,,29.0
138.2479,cmd,3,31.9597,,,29.30,1.49,
138.2479,cmd,4,47.9121,,,29.30,1.49,
138.2485,state,3,31.9597,-3.638,0.0147,,,30.0
138.2486,state,4,47.5825,4.757,0.0879,,,29.0
138.2579,cmd,3,31.9597,,,29.30,1.49,
138.2579,cmd,4,47.9121,,,29.30,1.49,
138.2584,state,3,31.9597,-0.280,-0.0733,,,30.0
138.2585,state,4,47.5605,1.959,0.1465,,,29.0
138.2679,cmd,3,31.9597,,,29.30,1.49,
138.2679,cmd,4,47.9121,,,29.30,1.49,
138.2684,state,3,31.9597,5.876,-0.0440,,,30.0
138.2685,state,4,47.5605,1.959,0.0879,,,29.0
138.2777,cmd,3,31.9597,,,29.30,1.49,
138.2777,cmd,4,47.9121,,,29.30,1.49,
138.2783,state,3,31.9597,-1.959,-0.0440,,,30.0
138.2783,state,4,47.5605,1.399,0.1465,,,29.0
138.2879,cmd,3,31.9597,,,29.30,1.49,
138.2879,cmd,4,47.9121,,,29.30,1.49,
138.2884,state,3,31.9597,4.197,-0.0147,,,30.0
138.2885,state,4,47.5825,3.078,0.0879,,,29.0
138.2979,cmd,3,31.9597,,,29.30,1.49,
138.2979,cmd,4,47.9121,,,29.30,1.49,
138.2985,state,3,31.9597,1.959,-0.0440,,,30.0
138.2986,state,4,47.5605,1.399,0.0879,,,29.0
138.3077,cmd,3,31.9597,,,29.30,1.49,
138.3077,cmd,4,47.9121,,,29.30,1.49,
138.3083,state,3,31.9597,0.839,-0.0733,,,30.0
138.3084,state,4,47.5605,-0.280,0.0879,,,29.0
138.3180,cmd,3,31.9597,,,29.30,1.49,
138.3180,cmd,4,47.9121,,,29.30,1.49,
138.3186,state,3,31.9597,-4.197,-0.0440,,,30.0
138.3186,state,4,47.5605,0.280,0.0879,,,29.0
138.3278,cmd,3,31.9597,,,29.30,1.49,
138.3278,cmd,4,47.9121,,,29.30,1.49,
138.3283,state,3,31.9597,-6.996,-0.0440,,,30.0
138.3284,state,4,47.5605,3.078,0.0879,,,29.0
138.3379,cmd,3,31.9597,,,29.30,1.49,
138.3379,cmd,4,47.9121,,,29.30,1.49,
138.3384,state,3,31.9597,1.399,-0.0440,,,30.0
138.3386,state,4,47.5605,0.280,0.1465,,,29.0
138.3480,cmd,3,31.9597,,,29.30,1.49,
138.3481,cmd,4,47.9121,,,29.30,1.49,
138.3487,state,3,31.9597,-0.839,-0.0440,,,30.0
138.3487,state,4,47.5605,-1.959,0.0879,,,29.0
138.3578,cmd,3,31.9597,,,29.30,1.49,
138.3578,cmd,4,47.9121,,,29.30,1.49,
138.3583,state,3,31.9597,-3.638,-0.0440,,,30.0
138.3584,state,4,47.5605,-1.959,0.1465,,,29.0
138.3681,cmd,3,31.9597,,,29.30,1.49,
138.3682,cmd,4,47.9121,,,29.30,1.49,
138.3687,state,3,31.9597,-1.399,-0.0440,,,30.0
138.3687,state,4,47.5605,-0.839,0.0879,,,29.0
138.3779,cmd,3,31.9597,,,29.30,1.49,
138.3780,cmd,4,47.9121,,,29.30,1.49,
138.3786,state,3,31.9597,3.638,-0.0147,,,30.0
138.3786,state,4,47.5605,0.839,0.0879,,,29.0
138.3878,cmd,3,31.9597,,,29.30,1.49,
138.3878,cmd,4,47.9121,,,29.30,1.49,
138.3883,state,3,31.9597,1.399,-0.0733,,,30.0
138.3884,state,4,47.5605,-3.078,0.0879,,,29.0
138.3978,cmd,3,31.9597,,,29.30,1.49,
138.3979,cmd,4,47.9121,,,29.30,1.49,
138.3984,state,3,31.9597,-6.996,-0.0733,,,30.0
138.3985,state,4,47.5605,4.197,0.1465,,,29.0
138.4080,cmd,3,31.9597,,,29.30,1.49,
138.4080,cmd,4,47.9121,,,29.30,1.49,
138.4086,state,3,31.9597,0.839,-0.0440,,,30.0
138.4087,state,4,47.5825,-3.078,0.0879,,,29.0
138.4179,cmd,3,31.9597,,,29.30,1.49,
138.4179,cmd,4,47.9121,,,29.30,1.49,
138.4184,state,3,31.9597,1.399,-0.0440,,,30.0
138.4185,state,4,47.5605,-1.959,0.0879,,,29.0
138.4279,cmd,3,31.9597,,,29.30,1.49,
138.4280,cmd,4,47.9121,,,29.30,1.49,
138.4286,state,3,31.9597,-0.280,-0.0147,,,30.0
138.4286,state,4,47.5605,-2.518,0.0879,,,29.0
138.4379,cmd,3,31.9597,,,29.30,1.49,
138.4379,cmd,4,47.9121,,,29.30,1.49,
138.4385,state,3,31.9597,-0.839,-0.0440,,,30.0
138.4386,state,4,47.5605,-3.638,0.0879,,,29.0
138.4479,cmd,3,31.9597,,,29.30,1.49,
138.4479,cmd,4,47.9121,,,29.30,1.49,
138.4484,state,3,31.9597,4.197,-0.0733,,,30.0
138.4485,state,4,47.5825,1.959,0.0879,,,29.0
138.4580,cmd,3,31.9597,,,29.30,1.49,
138.4580,cmd,4,47.9121,,,29.30,1.49,
138.4586,state,3,31.9597,-1.959,-0.0440,,,30.0
138.4587,state,4,47.5605,1.959,0.1465,,,29.0
138.4677,cmd,3,31.9597,,,29.30,1.49,
138.4678,cmd,4,47.9121,,,29.30,1.49,
138.4683,state,3,31.9597,2.518,-0.0440,,,30.0
138.4684,state,4,47.5605,-0.280,0.1465,,,29.0
138.4780,cmd,3,31.9597,,,29.30,1.49,
138.4780,cmd,4,47.9121,,,29.30,1.49,
138.4785,state,3,31.9597,1.959,-0.0440,,,30.0
138.4786,state,4,47.5605,-0.280,0.1465,,,29.0
138.4879,cmd,3,31.9597,,,29.30,1.49,
138.4880,cmd,4,47.9121,,,29.30,1.49,
138.4884,state,3,31.9597,7.555,-0.0733,,,30.0
138.4887,state,4,47.5605,2.518,0.0879,,,29.0
138.4979,cmd,3,31.9597,,,29.30,1.49,
138.4979,cmd,4,47.9121,,,29.30,1.49,
138.4984,state,3,31.9597,-3.078,-0.0440,,,30.0
138.4985,state,4,47.5605,-0.280,0.0879,,,29.0
138.5080,cmd,3,31.9597,,,29.30,1.49,
138.5080,cmd,4,47.9121,,,29.30,1.49,
138.5084,state,3,31.9597,7.555,-0.0147,,,30.0
138.5086,state,4,47.5605,0.280,0.0879,,,29.0
138.5179,cmd,3,31.9597,,,29.30,1.49,
138.5179,cmd,4,47.9121,,,29.30,1.49,
138.5185,state,3,31.9597,3.078,-0.0733,,,30.0
138.5185,state,4,47.5605,-0.839,0.1465,,,29.0
138.5279,cmd,3,31.9597,,,29.30,1.49,
138.5279,cmd,4,47.9121,,,29.30,1.49,
138.5284,state,3,31.9597,-6.436,0.0147,,,30.0
138.5285,state,4,47.5605,-6.436,0.1465,,,29.0
138.5380,cmd,3,31.9597,,,29.30,1.49,
138.5380,cmd,4,47.9121,,,29.30,1.49,
138.5386,state,3,31.9597,-6.996,-0.0147,,,30.0
138.5386,state,4,47.5605,0.280,0.0293,,,29.0
138.5479,cmd,3,31.9597,,,29.30,1.49,
138.5479,cmd,4,47.9121,,,29.30,1.49,
138.5486,state,3,31.9597,-3.078,0.0147,,,30.0
138.5486,state,4,47.5605,3.638,0.1465,,,29.0
138.5579,cmd,3,31.9597,,,29.30,1.49,
138.5579,cmd,4,47.9121,,,29.30,1.49,
138.5585,state,3,31.9597,6.996,-0.0147,,,30.0
138.5585,state,4,47.5825,-0.839,0.0879,,,29.0
138.5680,cmd,3,31.9597,,,29.30,1.49,
138.5680,cmd,4,47.9121,,,29.30,1.49,
138.5684,state,3,31.9597,1.399,-0.0147,,,30.0
138.5686,state,4,47.5605,-1.959,0.1465,,,29.0
138.5781,cmd,3,31.9597,,,29.30,1.49,
138.5781,cmd,4,47.9121,,,29.30,1.49,
138.5785,state,3,31.9597,0.280,-0.0147,,,30.0
138.5787,state,4,47.5605,1.959,0.0879,,,29.0
138.5878,cmd,3,31.9597,,,29.30,1.49,
138.5878,cmd,4,47.9121,,,29.30,1.49,
138.5884,state,3,31.9597,-0.280,0.0147,,,30.0
138.5885,state,4,47.5605,0.839,0.0879,,,29.0
138.5980,cmd,3,31.9597,,,29.30,1.49,
138.5981,cmd,4,47.9121,,,29.30,1.49,
138.5986,state,3,31.9597,1.399,-0.0733,,,30.0
138.5987,state,4,47.5605,-3.078,0.0879,,,29.0
138.6081,cmd,3,31.9597,,,29.30,1.49,
138.6081,cmd,4,47.9121,,,29.30,1.49,
138.6086,state,3,31.9597,0.839,-0.0147,,,30.0
138.6088,state,4,47.5605,-3.078,0.1465,,,29.0
138.6179,cmd,3,31.9597,,,29.30,1.49,
138.6179,cmd,4,47.9121,,,29.30,1.49,
138.6184,state,3,31.9597,8.675,-0.0440,,,30.0
138.6186,state,4,47.5605,-4.197,0.0879,,,29.0
138.6281,cmd,3,31.9597,,,29.30,1.49,
138.6281,cmd,4,47.9121,,,29.30,1.49,
138.6287,state,3,31.9597,3.638,-0.0733,,,30.0
138.6288,state,4,47.5605,-3.078,0.0879,,,29.0
138.6380,cmd,3,31.9597,,,29.30,1.49,
138.6380,cmd,4,47.9121,,,29.30,1.49,
138.6386,state,3,31.9597,-0.280,-0.0440,,,30.0
138.6387,state,4,47.5605,3.638,0.1465,,,29.0
138.6479,cmd,3,31.9597,,,29.30,1.49,
138.6479,cmd,4,47.9121,,,29.30,1.49,
138.6484,state,3,31.9597,-0.280,-0.0440,,,30.0
138.6486,state,4,47.5605,-1.959,0.0879,,,29.0
138.6580,cmd,3,31.9597,,,29.30,1.49,
138.6581,cmd,4,47.9121,,,29.30,1.49,
138.6586,state,3,31.9597,6.436,-0.0733,,,30.0
138.6587,state,4,47.5605,-0.280,0.1465,,,29.0
138.6679,cmd,3,31.9597,,,29.30,1.49,
138.6679,cmd,4,47.9121,,,29.30,1.49,
138.6684,state,3,31.9597,2.518,-0.0440,,,30.0
138.6685,state,4,47.5605,-4.757,0.1465,,,29.0
138.6778,cmd,3,31.9597,,,29.30,1.49,
138.6778,cmd,4,47.9121,,,29.30,1.49,
138.6784,state,3,31.9597,-4.197,-0.0733,,,30.0
138.6785,state,4,47.5605,1.959,0.1465,,,29.0
138.6881,cmd,3,31.9597,,,29.30,1.49,
138.6881,cmd,4,47.9121,,,29.30,1.49,
138.6887,state,3,31.9597,4.197,-0.0147,,,30.0
138.6887,state,4,47.5605,-3.638,0.1465,,,29.0
138.6980,cmd,3,31.9597,,,29.30,1.49,
138.6980,cmd,4,47.9121,,,29.30,1.49,
138.6986,state,3,31.9597,8.115,-0.0440,,,30.0
138.6986,state,4,47.5605,1.959,0.1465,,,29.0
138.7080,cmd,3,31.9597,,,29.30,1.49,
138.7080,cmd,4,47.9121,,,29.30,1.49,
138.7086,state,3,31.9597,-1.399,-0.0440,,,30.0
138.7086,state,4,47.5605,-1.959,0.0879,,,29.0
138.7178,cmd,3,31.9597,,,29.30,1.49,
138.7179,cmd,4,47.9121,,,29.30,1.49,
138.7184,state,3,31.9597,1.959,-0.0440,,,30.0
138.7185,state,4,47.5605,-0.280,0.0879,,,29.0
138.7281,cmd,3,31.9597,,,29.30,1.49,
138.7281,cmd,4,47.9121,,,29.30,1.49,
138.7287,state,3,31.9597,0.280,-0.0733,,,30.0
138.7287,state,4,47.5605,-4.197,0.0879,,,29.0
138.7379,cmd,3,31.9597,,,29.30,1.49,
138.7380,cmd,4,47.9121,,,29.30,1.49,
138.7386,state,3,31.9597,-2.518,-0.0440,,,30.0
138.7386,state,4,47.5605,-5.876,0.0879,,,29.0
138.7479,cmd,3,31.9597,,,29.30,1.49,
138.7479,cmd,4,47.9121,,,29.30,1.49,
138.7485,state,3,31.9597,3.078,-0.0147,,,30.0
138.7486,state,4,47.5605,-0.280,0.0879,,,29.0
138.7580,cmd,3,31.9597,,,29.30,1.49,
138.7580,cmd,4,47.9121,,,29.30,1.49,
138.7586,state,3,31.9597,0.280,-0.0440,,,30.0
138.7587,state,4,47.5605,-1.959,0.0879,,,29.0
138.7679,cmd,3,31.9597,,,29.30,1.49,
138.7680,cmd,4,47.9121,,,29.30,1.49,
138.7686,state,3,31.9597,-1.399,-0.0440,,,30.0
138.7686,state,4,47.5605,4.757,0.0879,,,29.0
138.7779,cmd,3,31.9597,,,29.30,1.49,
138.7780,cmd,4,47.9121,,,29.30,1.49,
138.7786,state,3,31.9597,1.399,-0.0440,,,30.0
138.7786,state,4,47.5605,-0.839,0.0879,,,29.0
138.7879,cmd,3,31.9597,,,29.30,1.49,
138.7879,cmd,4,47.9121,,,29.30,1.49,
138.7885,state,3,31.9597,-4.197,-0.0440,,,30.0
138.7886,state,4,47.5605,-3.638,0.0879,,,29.0
138.7980,cmd,3,31.9597,,,29.30,1.49,
138.7981,cmd,4,47.9121,,,29.30,1.49,
138.7987,state,3,31.9597,-1.399,-0.1026,,,30.0
138.7987,state,4,47.5605,6.436,0.0879,,,29.0
138.8081,cmd,3,31.9597,,,29.30,1.49,
138.8082,cmd,4,47.9121,,,29.30,1.49,
138.8086,state,3,31.9597,3.078,-0.0733,,,30.0
138.8087,state,4,47.5605,1.399,0.1465,,,29.0
138.8180,cmd,3,31.9597,,,29.30,1.49,
138.8180,cmd,4,47.9121,,,29.30,1.49,
138.8185,state,3,31.9597,-4.197,-0.0440,,,30.0
138.8186,state,4,47.5605,0.839,0.0879,,,29.0
138.8283,cmd,3,31.9597,,,29.30,1.49,
138.8283,cmd,4,47.9121,,,29.30,1.49,
138.8288,state,3,31.9597,0.839,-0.0147,,,30.0
138.8289,state,4,47.5605,0.280,0.1465,,,29.0
138.8380,cmd,3,31.9597,,,29.30,1.49,
138.8380,cmd,4,47.9121,,,29.30,1.49,
138.8386,state,3,31.9597,-0.280,-0.0147,,,30.0
138.8387,state,4,47.5605,3.078,0.0879,,,29.0
138.8480,cmd,3,31.9597,,,29.30,1.49,
138.8481,cmd,4,47.9121,,,29.30,1.49,
138.8486,state,3,31.9597,1.959,-0.0147,,,30.0
138.8487,state,4,47.5605,4.197,0.0879,,,29.0
138.8581,cmd,3,31.9597,,,29.30,1.49,
138.8581,cmd,4,47.9121,,,29.30,1.49,
138.8587,state,3,31.9597,-0.280,-0.0733,,,30.0
138.8588,state,4,47.5605,-0.839,0.0879,,,29.0
138.8680,cmd,3,31.9597,,,29.30,1.49,
138.8680,cmd,4,47.9121,,,29.30,1.49,
138.8686,state,3,31.9597,3.638,-0.0733,,,30.0
138.8687,state,4,47.5605,2.518,0.0879,,,29.0
138.8781,cmd,3,31.9597,,,29.30,1.49,
138.8781,cmd,4,47.9121,,,29.30,1.49,
138.8785,state,3,31.9597,0.280,-0.0440,,,30.0
138.8787,state,4,47.5605,3.638,0.0879,,,29.0
138.8881,cmd,3,31.9597,,,29.30,1.49,
138.8881,cmd,4,47.9121,,,29.30,1.49,
138.8886,state,3,31.9597,5.876,-0.0440,,,30.0
138.8891,state,4,47.5605,3.078,0.1465,,,29.0
138.8981,cmd,3,31.9597,,,29.30,1.49,
138.8981,cmd,4,47.9121,,,29.30,1.49,
138.8986,state,3,31.9597,0.280,-0.0440,,,30.0
138.8993,state,4,47.5605,1.399,0.0879,,,29.0
138.9082,cmd,3,31.9597,,,29.30,1.49,
138.9082,cmd,4,47.9121,,,29.30,1.49,
138.9088,state,3,31.9597,3.638,-0.0733,,,30.0
138.9089,state,4,47.5605,-1.399,0.1465,,,29.0
138.9181,cmd,3,31.9597,,,29.30,1.49,
138.9181,cmd,4,47.9121,,,29.30,1.49,
138.9186,state,3,31.9597,-1.399,-0.0733,,,30.0
138.9188,state,4,47.5605,-1.399,0.0879,,,29.0
138.9280,cmd,3,31.9597,,,29.30,1.49,
138.9280,cmd,4,47.9121,,,29.30,1.49,
138.9284,state,3,31.9597,3.078,-0.0147,,,30.0
138.9287,state,4,47.5605,-0.280,0.0879,,,29.0
138.9381,cmd,3,31.9597,,,29.30,1.49,
138.9381,cmd,4,47.9121,,,29.30,1.49,
138.9386,state,3,31.9597,-0.839,0.0147,,,30.0
138.9388,state,4,47.5605,-4.757,0.0879,,,29.0
138.9479,cmd,3,31.9597,,,29.30,1.49,
138.9479,cmd,4,47.9121,,,29.30,1.49,
138.9485,state,3,31.9597,1.399,0.0147,,,30.0
138.9486,state,4,47.5605,0.280,0.0879,,,29.0
138.9581,cmd,3,31.9597,,,29.30,1.49,
138.9581,cmd,4,47.9121,,,29.30,1.49,
138.9587,state,3,31.9597,2.518,-0.0147,,,30.0
138.9589,state,4,47.5605,0.839,0.0879,,,29.0
138.9681,cmd,3,31.9597,,,29.30,1.49,
138.9681,cmd,4,47.9121,,,29.30,1.49,
138.9687,state,3,31.9597,-2.518,-0.0147,,,30.0
138.9688,state,4,47.5605,-0.280,0.1465,,,29.0
138.9778,cmd,3,31.9597,,,29.30,1.49,
138.9779,cmd,4,47.9121,,,29.30,1.49,
138.9785,state,3,31.9377,0.839,-0.0440,,,30.0
138.9785,state,4,47.5605,-2.518,0.1465,,,29.0
138.9881,cmd,3,31.9597,,,29.30,1.49,
138.9882,cmd,4,47.9121,,,29.30,1.49,
138.9887,state,3,31.9597,-1.399,-0.0147,,,30.0
138.9893,state,4,47.5825,-1.959,0.1465,,,29.0
138.9980,cmd,3,31.9597,,,29.30,1.49,
138.9980,cmd,4,47.9121,,,29.30,1.49,
138.9986,state,3,31.9597,-2.518,-0.0440,,,30.0
138.9987,state,4,47.5605,-3.638,0.0879,,,29.0
139.0080,cmd,3,31.9597,,,29.30,1.49,
139.0080,cmd,4,47.9121,,,29.30,1.49,
139.0085,state,3,31.9377,-4.197,-0.0733,,,30.0
139.0087,state,4,47.5605,-0.839,0.0879,,,29.0
139.0181,cmd,3,31.9597,,,29.30,1.49,
139.0181,cmd,4,47.9121,,,29.30,1.49,
139.0187,state,3,31.9597,-1.959,-0.0440,,,30.0
139.0187,state,4,47.5605,3.638,0.1465,,,29.0
139.0281,cmd,3,31.9597,,,29.30,1.49,
139.0281,cmd,4,47.9121,,,29.30,1.49,
139.0286,state,3,31.9597,-0.280,-0.1026,,,30.0
139.0292,state,4,47.5605,4.757,0.0879,,,29.0
139.0380,cmd,3,31.9597,,,29.30,1.49,
139.0381,cmd,4,47.9121,,,29.30,1.49,
139.0386,state,3,31.9597,3.078,-0.0440,,,30.0
139.0387,state,4,47.5605,1.959,0.0879,,,29.0
139.0481,cmd,3,31.9597,,,29.30,1.49,
139.0482,cmd,4,47.9121,,,29.30,1.49,
139.0486,state,3,31.9597,-3.638,-0.0147,,,30.0
139.0488,state,4,47.5605,1.959,0.0879,,,29.0
139.0581,cmd,3,31.9597,,,29.30,1.49,
139.0581,cmd,4,47.9121,,,29.30,1.49,
139.0586,state,3,31.9597,0.839,-0.0440,,,30.0
139.0588,state,4,47.5605,-6.436,0.0879,,,29.0
139.0681,cmd,3,31.9597,,,29.30,1.49,
139.0681,cmd,4,47.9121,,,29.30,1.49,
139.0686,state,3,31.9597,-0.839,0.0147,,,30.0
139.0688,state,4,47.5605,1.399,0.1465,,,29.0
139.0783,cmd,3,31.9597,,,29.30,1.49,
139.0783,cmd,4,47.9121,,,29.30,1.49,
139.0787,state,3,31.9597,4.197,-0.0147,,,30.0
139.0790,state,4,47.5605,0.839,0.1465,,,29.0
139.0881,cmd,3,31.9597,,,29.30,1.49,
139.0881,cmd,4,47.9121,,,29.30,1.49,
139.0885,state,3,31.9597,-8.115,-0.0147,,,30.0
139.0887,state,4,47.5825,4.197,0.0879,,,29.0
139.0981,cmd,3,31.9597,,,29.30,1.49,
139.0981,cmd,4,47.9121,,,29.30,1.49,
139.0987,state,3,31.9597,4.197,-0.0440,,,30.0
139.0988,state,4,47.5605,1.959,0.0879,,,29.0
139.1082,cmd,3,31.9597,,,29.30,1.49,
139.1082,cmd,4,47.9121,,,29.30,1.49,
139.1086,state,3,31.9597,-8.115,-0.0733,,,30.0
139.1088,state,4,47.5605,2.518,0.0879,,,29.0
139.1182,cmd,3,31.9597,,,29.30,1.49,
139.1182,cmd,4,47.9121,,,29.30,1.49,
139.1187,state,3,31.9597,5.876,-0.0440,,,30.0
139.1193,state,4,47.5605,-3.638,0.0879,,,29.0
139.1280,cmd,3,31.9597,,,29.30,1.49,
139.1280,cmd,4,47.9121,,,29.30,1.49,
139.1286,state,3,31.9597,5.876,-0.0440,,,30.0
139.1287,state,4,47.5605,-0.280,0.0879,,,29.0
139.1381,cmd,3,31.9597,,,29.30,1.49,
139.1381,cmd,4,47.9121,,,29.30,1.49,
139.1387,state,3,31.9597,3.078,-0.1026,,,30.0
139.1388,state,4,47.5605,0.280,0.0879,,,29.0
139.1481,cmd,3,31.9597,,,29.30,1.49,
139.1481,cmd,4,47.9121,,,29.30,1.49,
139.1487,state,3,31.9597,1.959,-0.0440,,,30.0
139.1488,state,4,47.5605,-0.839,0.1465,,,29.0
139.1580,cmd,3,31.9597,,,29.30,1.49,
139.1581,cmd,4,47.9121,,,29.30,1.49,
139.1586,state,3,31.9597,0.839,-0.0440,,,30.0
139.1587,state,4,47.5605,0.839,0.0879,,,29.0
139.1682,cmd,3,31.9597,,,29.30,1.49,
139.1682,cmd,4,47.9121,,,29.30,1.49,
139.1687,state,3,31.9597,7.555,0.0440,,,30.0
139.1694,state,4,47.5605,-3.078,0.0879,,,29.0
139.1781,cmd,3,31.9597,,,29.30,1.49,
139.1781,cmd,4,47.9121,,,29.30,1.49,
139.1786,state,3,31.9597,-3.638,-0.0440,,,30.0
139.1791,state,4,47.5605,-0.280,0.0879,,,29.0
139.1881,cmd,3,31.9597,,,29.30,1.49,
139.1882,cmd,4,47.9121,,,29.30,1.49,
139.1886,state,3,31.9597,-3.078,-0.0733,,,30.0
139.1892,state,4,47.5605,-0.839,0.1465,,,29.0
139.1981,cmd,3,31.9597,,,29.30,1.49,
139.1982,cmd,4,47.9121,,,29.30,1.49,
139.1987,state,3,31.9597,3.078,-0.0440,,,30.0
