stamp,qw,qx,qy,qz,gravity_x,gravity_y,gravity_z,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,accel_down_world_x,accel_down_world_y,accel_down_world_z,tilt_off_vertical_deg,dist_x,dist_y,dist_z,roll_deg,pitch_deg,yaw_deg,temp_c
94956.647934731,-0.7036,0.0121,-0.0239,-0.7101,0.0508165,-0.01691566,-0.99856476,-3.95,-109.02,-27.43,-0.00980665,0.784532,10.62060195,0.057243866954103,-0.049265179097540544,-0.9971439862230038,4.3313471696684855,-14.115,23.745,-11.0,0.9704961288134506,2.9128255377377172,90.5522694237003,36.9
94956.697972244,-0.694,0.0683,-0.0638,-0.7139,0.18607313999999997,0.0037067600000000034,-0.98252934,-23.27,-161.99,-19.32,1.7946169499999998,0.37265269999999995,9.590903699999998,0.05199872849890996,-0.3620117127081858,-0.9307242637383646,21.452294512904057,-14.116,23.745,-10.998,-0.21615710332233265,10.723705223358303,91.60073334479627,36.9
94956.738064625,-0.6798,0.1295,-0.1029,-0.7145,0.32495834,0.029024099999999997,-0.94528268,-58.0,-212.6,-22.59,3.7363336499999997,-0.83356525,7.91396655,-0.03605513486286831,-0.6975814028670828,-0.7155960684403131,44.30785675224186,-14.117,23.745,-10.997,-1.7586656171316903,18.963051050249923,92.55733047436843,36.9
94956.778015673,-0.6641,0.165,-0.1316,-0.7172,0.41146711999999996,0.030385960000000045,-0.91091288,-76.82,-204.19,-24.12,3.75594695,0.99047165,9.9439431,0.17235315336758078,-0.6921029217806909,-0.7008939641100302,45.50022720710086,-14.117,23.745,-10.996,-1.9105470789121262,24.297030358454954,93.98835674812534,36.9
94956.827983415,-0.6523,0.2183,-0.1431,-0.7116,0.49737282,0.08113425999999999,-0.863735,-35.88,-110.52,-15.76,4.1776329,-0.6472389,8.18855275,0.06493498219083459,-0.8341437839330845,-0.5477138140595377,56.78974100612039,-14.117,23.744,-10.994,-5.366287043098498,29.82633885127483,93.54911767223484,36.9
94956.868022739,-0.6426,0.2479,-0.1644,-0.7061,0.5613712599999999,0.08643540000000002,-0.82303646,-4.05,-107.72,-13.07,5.609403799999999,-1.0983448,7.87473995,0.03021373325812396,-0.9354281849629011,-0.3522083896282986,69.3774371755235,-14.117,23.745,-10.993,-5.995234007364169,34.15068264984921,93.54772711057085,36.9
94956.917884494,-0.6246,0.2818,-0.2006,-0.7001,0.64516588,0.07114444000000009,-0.7606968000000001,-2.66,-110.2,-34.15,5.874183349999999,-0.6080123,7.2373077,0.0854843786036002,-0.9783031387238943,-0.18829143785609587,79.14602040742577,-14.117,23.745,-10.993,-5.34306583593651,40.17811372056752,94.56197410681044,36.9
94956.957903835,-0.6095,0.3008,-0.2219,-0.6991,0.6910746600000001,0.056414620000000026,-0.7205595,10.99,-71.14,-40.33,6.786201799999999,-0.38245935,6.3939357999999995,0.11767523877106105,-0.9929751845069628,0.006535187533067532,90.37446194664278,-14.117,23.745,-10.993,-4.476714779031772,43.715237832046604,96.03324091742304,36.9
94957.007896396,-0.5968,0.3099,-0.2401,-0.7002,0.72056732,0.033660599999999985,-0.69262796,-22.25,-22.82,-22.36,7.296147599999999,-0.08825984999999999,6.9333015499999995,0.1623835321125802,-0.9858644631515809,0.044925809166814656,92.57451958096142,-14.117,23.745,-10.993,-2.78229329829662,46.101339309403826,97.94374552502282,36.9
94957.047729304,-0.5904,0.3193,-0.2453,-0.6995,0.7363509399999999,0.033854739999999994,-0.6757508400000001,-5.91,-29.03,-5.19,7.119627899999999,-0.38245935,6.63910205,0.14075805275529868,-0.987096858684349,0.07628746074585396,94.37521608040635,-14.117,23.745,-10.993,-2.8680885950443193,47.42149236621965,98.40904348073471,36.9
