host_monotonic_ns,host_dt_ms,sensor_ms,sensor_dt_ms,gravity_x,gravity_y,gravity_z,gravity_norm,gyro_x_dps,gyro_y_dps,gyro_z_dps,accel_x_mps2,accel_y_mps2,accel_z_mps2,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg,temp_c
76261492460091,10.147851,58851.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76261502425283,9.965192,58861.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3729310000000001,0.7060787999999999,9.6889702,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76261512413376,9.988093,58871.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3827376499999997,0.7256921,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76261522466212,10.052836,58881.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3827376499999997,0.7158854499999999,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76261532442545,9.976333,58891.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.36312435,0.7060787999999999,9.669356899999999,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76261542415784,9.973239,58901.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.36312435,0.7158854499999999,9.669356899999999,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76261552413758,9.997974,58911.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.6889702,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76261562477388,10.06363,58921.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3827376499999997,0.7256921,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76261572410073,9.932685,58931.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3827376499999997,0.7060787999999999,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76261582489731,10.079658,58941.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3827376499999997,0.7256921,9.6889702,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76261592420443,9.930712,58951.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76261602368664,9.948221,58961.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3729310000000001,0.7060787999999999,9.6889702,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76261612460205,10.091541,58971.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76261622351187,9.890982,58981.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3827376499999997,0.7256921,9.6889702,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76261632432550,10.081363,58991.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76261642455365,10.022815,59001.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3827376499999997,0.7256921,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76261652438627,9.983262,59011.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3925442999999997,0.7158854499999999,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76261662422756,9.984129,59021.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3827376499999997,0.7256921,9.6889702,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76261672426106,10.00335,59031.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3827376499999997,0.7256921,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76261682413938,9.987832,59041.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76261692368013,9.954075,59051.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3729310000000001,0.7060787999999999,9.6889702,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76261702382635,10.014622,59061.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3827376499999997,0.7158854499999999,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76261722342001,19.959366,59081.0,20.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3827376499999997,0.6962721499999999,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76261762334227,39.992226,59121.0,40.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3827376499999997,0.7158854499999999,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76261772391775,10.057548,59131.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3827376499999997,0.7158854499999999,9.6889702,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76261782370434,9.978659,59141.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3729310000000001,0.7256921,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76261792353027,9.982593,59151.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3729310000000001,0.7256921,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76261802339002,9.985975,59161.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3827376499999997,0.7158854499999999,9.669356899999999,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76261812310284,9.971282,59171.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3827376499999997,0.7158854499999999,9.69877685,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76261822313574,10.00329,59181.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3925442999999997,0.7158854499999999,9.6889702,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76261852409643,30.096069,59211.0,30.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3729310000000001,0.7256921,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76261862346872,9.937229,59221.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3729310000000001,0.7060787999999999,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76261872259206,9.912334,59231.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76261882366808,10.107602,59241.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3827376499999997,0.7256921,9.6889702,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76261892350187,9.983379,59251.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.6889702,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76261902335049,9.984862,59261.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.36312435,0.7158854499999999,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76261912308801,9.973752,59271.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76261922323368,10.014567,59281.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76261932391148,10.06778,59291.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3827376499999997,0.7060787999999999,9.6889702,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76261942319468,9.92832,59301.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3827376499999997,0.7158854499999999,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76261952376134,10.056666,59311.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3827376499999997,0.7256921,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76261962383751,10.007617,59321.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3925442999999997,0.7060787999999999,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76261982287941,19.90419,59341.0,20.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3827376499999997,0.7158854499999999,9.6889702,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76261992315106,10.027165,59351.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3729310000000001,0.7256921,9.669356899999999,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76262002311209,9.996103,59361.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3729310000000001,0.7256921,9.669356899999999,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76262012454930,10.143721,59371.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3827376499999997,0.7158854499999999,9.6889702,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76262022425345,9.970415,59381.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3827376499999997,0.7060787999999999,9.669356899999999,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76262032499500,10.074155,59391.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.36312435,0.7158854499999999,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76262042603815,10.104315,59401.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.669356899999999,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76262052528660,9.924845,59411.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3827376499999997,0.7060787999999999,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76262062553965,10.025305,59421.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.669356899999999,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76262072581779,10.027814,59431.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3827376499999997,0.7256921,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76262082545944,9.964165,59441.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.36312435,0.7158854499999999,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76262092593048,10.047104,59451.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76262102660214,10.067166,59461.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3925442999999997,0.7158854499999999,9.6889702,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76262982251118,879.590904,341.0,,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3827376499999997,0.7060787999999999,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76263362454567,380.203449,721.0,380.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3827376499999997,0.7158854499999999,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76263372307005,9.852438,731.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.36312435,0.7060787999999999,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76263382421305,10.1143,741.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3827376499999997,0.7158854499999999,9.6889702,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76263392243662,9.822357,751.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76263402476164,10.232502,761.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3729310000000001,0.7256921,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76263412472486,9.996322,771.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.36312435,0.7060787999999999,9.6889702,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76263422272819,9.800333,781.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.6889702,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76263432434710,10.161891,791.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3729310000000001,0.7256921,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76263442397930,9.96322,801.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.36312435,0.7158854499999999,9.6889702,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76263452265485,9.867555,811.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3729310000000001,0.7060787999999999,9.6889702,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76263462387814,10.122329,821.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3729310000000001,0.7060787999999999,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76263472262643,9.874829,831.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.6889702,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76263482141778,9.879135,841.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3827376499999997,0.7158854499999999,9.6889702,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76263492407934,10.266156,851.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76263502384827,9.976893,861.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.36312435,0.7256921,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76263512233741,9.848914,871.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.6889702,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76263522179955,9.946214,881.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76263562456815,40.27686,921.0,40.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76263582438838,19.982023,941.0,20.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3827376499999997,0.7158854499999999,9.6889702,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76263592424549,9.985711,951.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3925442999999997,0.7158854499999999,9.6889702,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76263602496120,10.071571,961.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3827376499999997,0.7158854499999999,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76263612532413,10.036293,971.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3729310000000001,0.7256921,9.6889702,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76263622283801,9.751388,981.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.669356899999999,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76263632442593,10.158792,991.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3827376499999997,0.7060787999999999,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76263642386067,9.943474,1001.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.36312435,0.7256921,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76263652574488,10.188421,1011.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3827376499999997,0.7158854499999999,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76263662366495,9.792007,1021.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3827376499999997,0.7158854499999999,9.6889702,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76263672439916,10.073421,1031.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3827376499999997,0.7158854499999999,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76263682458109,10.018193,1041.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.6889702,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76263692457087,9.998978,1051.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3729310000000001,0.7256921,9.6889702,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76263702556423,10.099336,1061.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3729310000000001,0.7060787999999999,9.6889702,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76263712497613,9.94119,1071.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.6889702,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76263722516997,10.019384,1081.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3827376499999997,0.7256921,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76263732368077,9.85108,1091.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3827376499999997,0.7060787999999999,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76263742300414,9.932337,1101.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.6889702,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76263752254124,9.95371,1111.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3729310000000001,0.7256921,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76263762262090,10.007966,1121.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3729310000000001,0.7256921,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76263772264706,10.002616,1131.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.6889702,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76263782245603,9.980897,1141.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3729310000000001,0.7256921,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76263792366585,10.120982,1151.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.669356899999999,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76263802351391,9.984806,1161.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3729310000000001,0.7060787999999999,9.6889702,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76263812347750,9.996359,1171.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3729310000000001,0.7256921,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76263822366664,10.018914,1181.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3925442999999997,0.7158854499999999,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76263832321872,9.955208,1191.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.67916355,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
76263842453921,10.132049,1201.0,10.0,-0.14041466,-0.07312072,-0.98738918,1.0000001546086412,0.0,0.0,0.0,-1.3827376499999997,0.7158854499999999,9.6889702,-0.6586,-0.0771,0.019,-0.7483,4.235285636782925,-8.071841536903616,96.99790875462816,31.2
