poll_monotonic,state_stamp,age_ms,sensor_ms,is_valid,changed,gravity_x,gravity_y,gravity_z,gravity_norm,gyro_x_dps,gyro_y_dps,gyro_z_dps,accel_x_mps2,accel_y_mps2,accel_z_mps2,temp_c
81481.545823497,81481.544289492,1.5340050013037398,58859.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7256921,9.669356899999999,31.8
81481.556244689,81481.554370025,1.8746639980236068,58869.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7256921,9.669356899999999,31.8
81481.564563312,81481.564327565,0.23574699298478663,58879.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.6889702,31.8
81481.574855317,81481.574380575,0.4747420025523752,58889.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.67916355,31.8
81481.585173331,81481.584312555,0.8607759955339134,58899.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3533177,0.73549875,9.67916355,31.9
81481.595562335,81481.594327145,1.2351900077192113,58909.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7256921,9.669356899999999,31.8
81481.605896825,81481.604345875,1.5509499935433269,58919.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.67916355,31.8
81481.616283451,81481.614347269,1.9361820013727993,58929.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7256921,9.67916355,31.8
81481.624583771,81481.624323461,0.26031000015791506,58939.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.659550249999999,31.8
81481.634907783,81481.6343372,0.5705829971702769,58949.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7060787999999999,9.669356899999999,31.8
81481.645324549,81481.644444128,0.8804209937807173,58959.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.6889702,31.8
81481.655651474,81481.654368034,1.2834399967687204,58969.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.669356899999999,31.8
81481.666036674,81481.66437109,1.665584000875242,58979.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3827376499999997,0.7158854499999999,9.67916355,31.8
81481.676377147,81481.674416301,1.9608459988376126,58989.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7256921,9.67916355,31.9
81481.684610787,81481.684340787,0.2699999895412475,58999.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.67916355,31.8
81481.694969223,81481.694542214,0.4270089993951842,59009.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7158854499999999,9.659550249999999,31.9
81481.705344461,81481.704433949,0.9105120116146281,59019.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7256921,9.67916355,31.9
81481.715634381,81481.714354013,1.2803680001525208,59029.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7256921,9.6889702,31.9
81481.725937177,81481.724508062,1.4291150000644848,59039.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.67916355,31.9
81481.736288694,81481.734527182,1.7615120013942942,59049.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3533177,0.7158854499999999,9.6889702,31.9
81481.74459422,81481.744404586,0.18963399634230882,59059.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7158854499999999,9.67916355,31.8
81481.75496688,81481.754333506,0.6333740020636469,59069.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7256921,9.669356899999999,31.8
81481.765245899,81481.764377291,0.8686080109328032,59079.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.669356899999999,31.8
81481.775549217,81481.774404785,1.144431997090578,59089.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.67916355,31.9
81481.785854196,81481.784485211,1.3689850020455196,59099.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.669356899999999,31.9
81481.796225633,81481.794395118,1.8305150006199256,59109.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7158854499999999,9.67916355,31.9
81481.804471888,81481.804406503,0.06538500019814819,59119.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.67916355,31.9
81481.814789642,81481.814355768,0.43387399637140334,59129.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7158854499999999,9.6889702,31.9
81481.825166786,81481.824398491,0.7682950090384111,59139.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.67916355,31.8
81481.835529906,81481.834341629,1.1882770049851388,59149.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7060787999999999,9.67916355,31.8
81481.845832842,81481.844541769,1.291073000174947,59159.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3827376499999997,0.7158854499999999,9.669356899999999,31.8
81481.85616373,81481.85438802,1.775709999492392,59169.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7060787999999999,9.6889702,31.8
81481.864466144,81481.864446498,0.019646002328954637,59179.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7256921,9.669356899999999,31.8
81481.87475815,81481.874339692,0.4184580029686913,59189.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.67916355,31.8
81481.885135607,81481.884396667,0.7389399979729205,59199.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3827376499999997,0.7060787999999999,9.67916355,31.8
81481.89553942,81481.89456045,0.9789699979592115,59209.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.6889702,31.8
81481.905840508,81481.904450515,1.3899930054321885,59219.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7060787999999999,9.67916355,31.8
81481.916241874,81481.914394914,1.846960003604181,59229.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7158854499999999,9.669356899999999,31.8
81481.924553248,81481.924453557,0.09969099482987076,59239.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3827376499999997,0.7060787999999999,9.67916355,31.8
81481.934854108,81481.93433664,0.5174679972697049,59249.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3827376499999997,0.7256921,9.67916355,31.9
81481.945220595,81481.944468814,0.7517809863202274,59259.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.67916355,31.8
81481.955599286,81481.954562236,1.0370499949203804,59269.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7256921,9.67916355,31.8
81481.965939669,81481.964457059,1.4826099941274151,59279.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.67916355,31.8
81481.976342375,81481.974432285,1.910089995362796,59289.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.67916355,31.8
81481.984657023,81481.984377084,0.27993900584988296,59299.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.6889702,31.8
81481.995022476,81481.994375098,0.6473779940279201,59309.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.67916355,31.8
81482.005433108,81482.004367739,1.0653689969331026,59319.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.6889702,31.9
81482.015748186,81482.014328193,1.4199929864844307,59329.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3827376499999997,0.7256921,9.67916355,31.9
81482.026144477,81482.024394085,1.7503919953014702,59339.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7158854499999999,9.669356899999999,31.9
81482.03444548,81482.034315315,0.13016500452067703,59349.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7060787999999999,9.67916355,31.9
81482.044778758,81482.044406424,0.37233400507830083,59359.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7158854499999999,9.67916355,31.9
81482.055110896,81482.05444579,0.6651060102740303,59369.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.669356899999999,31.8
81482.065424959,81482.064315544,1.1094149958807975,59379.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3827376499999997,0.7158854499999999,9.67916355,31.8
81482.075762815,81482.074379148,1.3836669968441129,59389.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3827376499999997,0.7158854499999999,9.67916355,31.8
81482.08617709,81482.084358563,1.8185269873356447,59399.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7158854499999999,9.67916355,31.8
81482.094500185,81482.094381924,0.1182609994430095,59409.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7158854499999999,9.67916355,31.8
81482.10478546,81482.104346947,0.4385130014270544,59419.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7256921,9.6889702,31.9
81482.115137339,81482.114398083,0.7392560073640198,59429.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3827376499999997,0.7256921,9.67916355,31.9
81482.125549757,81482.124335961,1.2137960002291948,59439.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3827376499999997,0.7158854499999999,9.669356899999999,31.9
81482.135859567,81482.134334513,1.5250540018314496,59449.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7158854499999999,9.6889702,31.9
81482.146162798,81482.144411307,1.751490999595262,59459.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.669356899999999,31.8
81482.154391385,81482.154357834,0.03355099761392921,59469.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7060787999999999,9.669356899999999,31.8
81482.164720237,81482.164391266,0.32897100027184933,59479.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.67916355,31.9
81482.175097657,81482.174358708,0.7389490056084469,59489.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3925442999999997,0.7060787999999999,9.669356899999999,31.8
81482.185527598,81482.184343732,1.1838659993372858,59499.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7158854499999999,9.659550249999999,31.8
81482.195809217,81482.194334841,1.474375996622257,59509.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7256921,9.669356899999999,31.9
81482.206171856,81482.204482115,1.6897409950615838,59519.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7158854499999999,9.669356899999999,31.8
81482.216475378,81482.214550027,1.9253509963164106,59529.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7158854499999999,9.6889702,31.8
81482.224715509,81482.224553718,0.16179100202862173,59539.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7060787999999999,9.6889702,31.8
81482.23508892,81482.234478155,0.6107649969635531,59549.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7158854499999999,9.669356899999999,31.8
81482.245511308,81482.244418602,1.0927060066023842,59559.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7060787999999999,9.659550249999999,31.8
81482.255803212,81482.254421507,1.3817050057696179,59569.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.669356899999999,31.8
81482.266206672,81482.264417255,1.7894169868668541,59579.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.669356899999999,31.8
81482.274542763,81482.274520423,0.022339998395182192,59589.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7158854499999999,9.67916355,31.8
81482.284832545,81482.284390356,0.44218900438863784,59599.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.669356899999999,31.8
81482.295200238,81482.294367399,0.8328390103997663,59609.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.67916355,31.8
81482.305596629,81482.304348399,1.248229993507266,59619.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7256921,9.669356899999999,31.8
81482.315899218,81482.314486928,1.4122900029178709,59629.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.67916355,31.8
81482.326280776,81482.324471086,1.8096900021191686,59639.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.67916355,31.8
81482.33457342,81482.334362424,0.21099600417073816,59649.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7256921,9.67916355,31.8
81482.344864273,81482.344535201,0.32907200511544943,59659.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7256921,9.67916355,31.8
81482.355235981,81482.354521947,0.7140340021578595,59669.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7256921,9.67916355,31.8
81482.365604226,81482.364609179,0.9950469975592569,59679.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.67916355,31.9
81482.375917208,81482.374550733,1.3664750003954396,59689.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3827376499999997,0.7158854499999999,9.69877685,31.8
81482.386211634,81482.38456682,1.6448140086140484,59699.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7158854499999999,9.6889702,31.8
81482.396582044,81482.394603561,1.9784830074058846,59709.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7256921,9.67916355,31.8
81482.404812644,81482.404497558,0.31508599931839854,59719.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.67916355,31.8
81482.415202782,81482.414561442,0.6413399969460443,59729.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3533177,0.7158854499999999,9.669356899999999,31.8
81482.425604342,81482.424610468,0.9938739967765287,59739.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7256921,9.669356899999999,31.8
81482.4359192,81482.434520499,1.3987010024720803,59749.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.67916355,31.9
81482.446310502,81482.444545276,1.765225999406539,59759.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.669356899999999,31.8
81482.454629123,81482.454609444,0.019679006072692573,59769.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3827376499999997,0.7256921,9.6889702,31.8
81482.464943524,81482.46433324,0.6102839979575947,59779.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7256921,9.669356899999999,31.9
81482.475323715,81482.474387643,0.9360719996038824,59789.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.67916355,31.9
81482.485686616,81482.484473445,1.2131709954701364,59799.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7158854499999999,9.67916355,31.9
81482.496077588,81482.494468113,1.6094750026240945,59809.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7060787999999999,9.67916355,31.9
81482.506510326,81482.504539725,1.9706009916262701,59819.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7158854499999999,9.6889702,31.9
81482.514751851,81482.514551822,0.2000290114665404,59829.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7158854499999999,9.67916355,31.8
81482.525082317,81482.524536709,0.5456080107251182,59839.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7256921,9.67916355,31.8
81482.535419721,81482.534515189,0.9045319893630221,59849.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7060787999999999,9.67916355,31.8
81482.545740408,81482.544357619,1.3827889924868941,59859.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7158854499999999,9.67916355,31.9
81482.556100632,81482.554340972,1.7596600082470104,59869.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7256921,9.67916355,31.8
81482.566491236,81482.564464508,2.026727990596555,59879.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7060787999999999,9.67916355,31.9
81482.574721561,81482.574403738,0.3178229962941259,59889.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7158854499999999,9.67916355,31.9
81482.585092434,81482.584462202,0.6302320107351989,59899.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.67916355,31.8
81482.595480112,81482.59443083,1.0492820001672953,59909.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7158854499999999,9.669356899999999,31.8
81482.605774619,81482.604507272,1.267347004613839,59919.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7256921,9.67916355,31.8
81482.616157611,81482.614547155,1.6104560054372996,59929.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7158854499999999,9.669356899999999,31.8
81482.624505492,81482.624476164,0.029328002710826695,59939.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7060787999999999,9.67916355,31.8
81482.634874018,81482.634477622,0.3963959898101166,59949.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3827376499999997,0.7256921,9.669356899999999,31.8
81482.645292868,81482.644523229,0.7696389948250726,59959.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.669356899999999,31.9
81482.655672881,81482.654468223,1.2046579940943047,59969.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3827376499999997,0.7060787999999999,9.6889702,31.9
81482.666019937,81482.664388081,1.631855993764475,59979.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3827376499999997,0.7158854499999999,9.6889702,31.9
81482.676390728,81482.674404378,1.986349991057068,59989.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7158854499999999,9.67916355,31.9
81482.684654739,81482.684474236,0.18050300423055887,59999.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7256921,9.669356899999999,31.9
81482.694982405,81482.693993323,0.9890819928841665,9.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7158854499999999,9.67916355,31.9
81482.70535465,81482.704214629,1.140020991442725,19.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3827376499999997,0.7158854499999999,9.669356899999999,31.9
81482.715686692,81482.714425342,1.2613500002771616,29.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3827376499999997,0.7256921,9.67916355,31.9
81482.726020697,81482.724157005,1.8636919994605705,39.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7256921,9.67916355,31.8
81482.734299584,81482.734265139,0.03444499452598393,49.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7256921,9.669356899999999,31.8
81482.744665046,81482.74418772,0.4773260006913915,59.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7060787999999999,9.6889702,31.9
81482.754986514,81482.754123864,0.8626500057289377,69.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3827376499999997,0.7158854499999999,9.67916355,31.9
81482.765361738,81482.764128018,1.2337200023466721,79.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7158854499999999,9.669356899999999,31.8
81482.77573074,81482.774071242,1.6594979970250279,89.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7158854499999999,9.669356899999999,31.9
81482.786047858,81482.784221299,1.8265589897055179,99.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.67916355,31.9
81482.794349199,81482.79416744,0.18175899458583444,109.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7060787999999999,9.67916355,31.9
81482.8047017,81482.804158696,0.5430040037026629,119.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7158854499999999,9.67916355,31.9
81482.815061307,81482.814180239,0.8810680010356009,129.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7256921,9.669356899999999,31.8
81482.825414582,81482.824242644,1.1719379981514066,139.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7256921,9.669356899999999,31.8
81482.83571003,81482.83414421,1.5658199990866706,149.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7256921,9.67916355,31.8
81482.846018841,81482.844180164,1.8386769952485338,159.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.6889702,31.8
81482.854350349,81482.854143011,0.207337987376377,169.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7158854499999999,9.67916355,31.8
81482.864689413,81482.864140187,0.5492260097526014,179.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.36312435,0.7158854499999999,9.669356899999999,31.9
81482.875076793,81482.874234007,0.8427860011579469,189.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3827376499999997,0.7158854499999999,9.6889702,31.9
81482.885451865,81482.884212432,1.2394329969538376,199.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3533177,0.7256921,9.6889702,31.9
81482.895762165,81482.894179187,1.5829780022613704,209.0,True,True,-0.13993766,-0.07319492,-0.98745078,0.9999995439612411,0.0,0.0,0.0,-1.3729310000000001,0.7158854499999999,9.6889702,31.9
